x,y,z,difference,label
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-7,12,60,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-7,12,60,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-7,12,60,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,0,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-7,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,0,0
-6,12,61,1,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,1,0
-6,12,61,1,0
-6,11,61,1.414213562,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
-5,12,61,0,0
