bvp,label
-272.94,0
-248.39,0
-225.71,0
-204.86,0
-185.67,0
-168.32,0
-153.24,0
-140.64,0
-130.18,0
-120.98,0
-112.06,0
-102.82,0
-93.24,0
-83.93,0
-75.77,0
-69.55,0
-65.67,0
-63.89,0
-63.44,0
-63.11,0
-61.64,0
-57.99,0
-51.63,0
-42.6,0
-31.45,0
-19.03,0
-6.27,0
6.01,0
17.19,0
26.93,0
35.11,0
41.79,0
47.09,0
51.16,0
54.05,0
55.81,0
56.51,0
56.31,0
55.49,0
54.42,0
53.41,0
52.64,0
52.11,0
51.69,0
51.25,0
50.69,0
50.05,0
49.38,0
48.67,0
47.84,0
46.69,0
45.05,0
42.84,0
40.14,0
37.14,0
34.07,0
31.13,0
28.42,0
26.05,0
24.06,0
22.5,0
21.37,0
20.57,0
19.87,0
19,0
17.69,0
15.79,0
13.27,0
10.24,0
6.88,0
3.35,0
-0.21,0
-3.72,0
-7.21,0
-10.8,0
-14.66,0
-19.04,0
-24.03,0
-29.49,0
-34.93,0
-39.48,0
-42.16,0
-42.04,0
-38.66,0
-32.08,0
-22.97,0
-12.31,0
-1.22,0
9.38,0
18.86,0
26.97,0
33.66,0
39.06,0
43.34,0
46.68,0
49.27,0
51.3,0
52.95,0
54.37,0
55.64,0
56.8,0
57.85,0
58.82,0
59.79,0
60.88,0
62.27,0
64.07,0
66.34,0
68.95,0
71.64,0
74.05,0
75.82,0
76.76,0
76.95,0
76.74,0
76.63,0
77.09,0
78.35,0
80.4,0
82.95,0
85.64,0
88.07,0
89.92,0
90.92,0
90.93,0
89.91,0
87.88,0
84.88,0
80.78,0
75.07,0
66.9,0
55.32,0
39.75,0
20.39,0
-1.58,0
-24.22,0
-45.42,0
-63.51,0
-77.58,0
-87.55,0
-93.76,0
-96.64,0
-96.52,0
-93.6,0
-88.32,0
-81.51,0
-74.29,0
-67.82,0
-62.85,0
-59.48,0
-57.26,0
-55.4,0
-53.2,0
-50.38,0
-47.07,0
-43.65,0
-40.45,0
-37.52,0
-34.62,0
-31.27,0
-27.06,0
-21.8,0
-15.68,0
-9.21,0
-3.11,0
1.9,0
5.31,0
6.96,0
7.03,0
5.92,0
4.1,0
2.01,0
-0.06,0
-1.97,0
-3.64,0
-5.03,0
-6.17,0
-7.11,0
-7.97,0
-8.88,0
-9.91,0
-11.07,0
-12.31,0
-13.61,0
-14.97,0
-16.46,0
-18.13,0
-19.94,0
-21.79,0
-23.56,0
-25.18,0
-26.68,0
-28.23,0
-30.01,0
-32.23,0
-35.1,0
-38.7,0
-42.9,0
-47.27,0
-51,0
-53.04,0
-52.36,0
-48.28,0
-40.72,0
-30.25,0
-17.86,0
-4.73,0
8.11,0
19.9,0
30.13,0
38.5,0
44.84,0
49.17,0
51.7,0
52.84,0
53.14,0
53.13,0
53.23,0
53.63,0
54.31,0
55.15,0
55.94,0
56.48,0
56.58,0
56.01,0
54.64,0
52.36,0
49.24,0
45.47,0
41.34,0
37.12,0
33.03,0
29.2,0
25.7,0
22.52,0
19.65,0
17.04,0
14.56,0
12.08,0
9.48,0
6.76,0
4.14,0
1.94,0
0.57,0
0.34,0
1.4,0
3.7,0
7.03,0
11.12,0
15.6,0
20.03,0
23.84,0
26.37,0
26.99,0
25.26,0
21.1,0
14.79,0
7.12,0
-0.86,0
-7.92,0
-12.83,0
-14.65,0
-13,0
-8.18,0
-1.19,0
6.54,0
13.57,0
18.86,0
21.98,0
23.04,0
22.43,0
20.54,0
17.59,0
13.71,0
9.05,0
4.02,0
-0.69,0
-4.23,0
-5.81,0
-4.93,0
-1.52,0
4.09,0
11.22,0
19,0
26.54,0
32.98,0
37.6,0
39.89,0
39.64,0
37.04,0
32.68,0
27.45,0
22.21,0
17.56,0
13.68,0
10.29,0
6.95,0
3.38,0
-0.48,0
-4.39,0
-8.08,0
-11.44,0
-14.63,0
-17.96,0
-21.67,0
-25.77,0
-29.92,0
-33.59,0
-36.28,0
-37.72,0
-38.08,0
-37.93,0
-38.08,0
-39.43,0
-42.64,0
-47.95,0
-55.04,0
-63.14,0
-71.04,0
-77.39,0
-80.86,0
-80.39,0
-75.44,0
-66.1,0
-53.22,0
-38.18,0
-22.64,0
-8.15,0
4.2,0
13.9,0
21.03,0
26.02,0
29.47,0
31.94,0
33.96,0
35.91,0
38.04,0
40.41,0
42.83,0
45,0
46.66,0
47.74,0
48.42,0
49.02,0
49.83,0
51.01,0
52.46,0
53.9,0
55.1,0
55.87,0
56.08,0
55.61,0
54.31,0
52.07,0
48.92,0
45.12,0
41.05,0
37.09,0
33.41,0
29.83,0
25.98,0
21.48,0
16.18,0
10.3,0
4.39,0
-0.89,0
-4.98,0
-7.62,0
-9.01,0
-9.76,0
-10.87,0
-13.46,0
-18.48,0
-26.36,0
-36.79,0
-48.65,0
-60.27,0
-69.83,0
-75.71,0
-76.92,0
-73.13,0
-64.78,0
-52.91,0
-38.96,0
-24.51,0
-10.97,0
0.7,0
10.15,0
17.48,0
23.05,0
27.16,0
29.93,0
31.27,0
31.06,0
29.31,0
26.32,0
22.64,0
18.92,0
15.82,0
13.83,0
13.22,0
13.94,0
15.75,0
18.19,0
20.75,0
22.98,0
24.57,0
25.46,0
25.75,0
25.66,0
25.41,0
25.18,0
25,0
24.75,0
24.21,0
23.06,0
21.01,0
17.92,0
13.9,0
9.27,0
4.55,0
0.23,0
-3.47,0
-6.59,0
-9.42,0
-12.26,0
-15.31,0
-18.56,0
-21.9,0
-25.37,0
-29.14,0
-33.54,0
-38.79,0
-44.7,0
-50.6,0
-55.43,0
-58.02,0
-57.5,0
-53.55,0
-46.53,0
-37.31,0
-27.06,0
-16.88,0
-7.6,0
0.28,0
6.63,0
11.49,0
14.99,0
17.18,0
18.14,0
17.96,0
16.91,0
15.33,0
13.67,0
12.27,0
11.34,0
10.98,0
11.17,0
11.87,0
12.96,0
14.28,0
15.59,0
16.53,0
16.84,0
16.35,0
15.09,0
13.21,0
10.95,0
8.47,0
5.87,0
3.17,0
0.36,0
-2.65,0
-6.01,0
-9.86,0
-14.25,0
-19.1,0
-24.08,0
-28.77,0
-32.8,0
-36.02,0
-38.62,0
-41.09,0
-43.96,0
-47.6,0
-52.03,0
-56.81,0
-61.07,0
-63.77,0
-63.86,0
-60.64,0
-53.84,0
-43.87,0
-31.68,0
-18.58,0
-5.92,0
5.18,0
14.09,0
20.66,0
25.03,0
27.48,0
28.27,0
27.6,0
25.83,0
23.44,0
21.03,0
19.13,0
18.03,0
17.75,0
18.15,0
18.98,0
20.05,0
21.11,0
21.91,0
22.08,0
21.28,0
19.25,0
16.01,0
11.8,0
7.05,0
2.26,0
-2.2,0
-6.12,0
-9.47,0
-12.29,0
-14.77,0
-16.98,0
-18.92,0
-20.43,0
-21.38,0
-21.71,0
-21.65,0
-21.78,0
-22.9,0
-25.84,0
-31.05,0
-38.38,0
-46.92,0
-55.15,0
-61.36,0
-64.03,0
-62.37,0
-56.43,0
-47.1,0
-35.72,0
-23.73,0
-12.3,0
-2.15,0
6.43,0
13.46,0
19.1,0
23.56,0
27.04,0
29.74,0
31.83,0
33.39,0
34.44,0
34.9,0
34.64,0
33.58,0
31.77,0
29.44,0
27.02,0
24.91,0
23.44,0
22.73,0
22.58,0
22.66,0
22.54,0
21.84,0
20.37,0
18.1,0
15.24,0
12.04,0
8.77,0
5.48,0
2.17,0
-1.27,0
-4.94,0
-8.85,0
-12.89,0
-16.84,0
-20.51,0
-23.76,0
-26.66,0
-29.45,0
-32.52,0
-36.28,0
-40.96,0
-46.41,0
-51.98,0
-56.59,0
-59.02,0
-58.23,0
-53.74,0
-45.75,0
-35.16,0
-23.21,0
-11.21,0
-0.23,0
9.11,0
16.59,0
22.31,0
26.49,0
29.39,0
31.18,0
32.03,0
32.05,0
31.45,0
30.38,0
28.98,0
27.36,0
25.58,0
23.72,0
21.91,0
20.32,0
19.11,0
18.33,0
17.92,0
17.7,0
17.45,0
16.97,0
16.19,0
15.14,0
13.89,0
12.55,0
11.14,0
9.64,0
7.91,0
5.77,0
3.06,0
-0.32,0
-4.31,0
-8.74,0
-13.27,0
-17.61,0
-21.49,0
-24.83,0
-27.7,0
-30.38,0
-33.34,0
-37.11,0
-42.08,0
-48.18,0
-54.78,0
-60.64,0
-64.28,0
-64.42,0
-60.45,0
-52.67,0
-42.11,0
-30.2,0
-18.24,0
-7.11,0
2.77,0
11.39,0
18.85,0
25.24,0
30.55,0
34.66,0
37.46,0
38.96,0
39.29,0
38.75,0
37.7,0
36.5,0
35.39,0
34.45,0
33.68,0
33.08,0
32.64,0
32.41,0
32.34,0
32.28,0
31.99,0
31.18,0
29.62,0
27.28,0
24.26,0
20.78,0
17.06,0
13.27,0
9.52,0
5.87,0
2.25,0
-1.35,0
-5.04,0
-8.86,0
-12.86,0
-16.98,0
-21.11,0
-25.14,0
-28.95,0
-32.6,0
-36.18,0
-39.93,0
-44.08,0
-48.77,0
-54.01,0
-59.51,0
-64.67,0
-68.61,0
-70.37,0
-69.13,0
-64.48,0
-56.68,0
-46.49,0
-35.05,0
-23.53,0
-12.87,0
-3.62,0
4.02,0
10.11,0
14.85,0
18.49,0
21.29,0
23.53,0
25.38,0
26.87,0
27.93,0
28.43,0
28.29,0
27.55,0
26.49,0
25.46,0
24.77,0
24.65,0
25.15,0
26.26,0
27.87,0
29.78,0
31.72,0
33.27,0
34.1,0
33.93,0
32.73,0
30.7,0
28.15,0
25.39,0
22.6,0
19.8,0
16.92,0
13.9,0
10.8,0
7.78,0
5.04,0
2.67,0
0.6,0
-1.41,0
-3.66,0
-6.51,0
-10.23,0
-14.95,0
-20.62,0
-27.04,0
-33.69,0
-39.77,0
-44.3,0
-46.29,0
-45.01,0
-40.29,0
-32.64,0
-23.05,0
-12.72,0
-2.77,0
6.13,0
13.68,0
19.91,0
24.97,0
28.97,0
31.91,0
33.77,0
34.6,0
34.58,0
33.97,0
33.09,0
32.14,0
31.2,0
30.24,0
29.24,0
28.24,0
27.36,0
26.75,0
26.48,0
26.47,0
26.44,0
26.04,0
24.98,0
23.1,0
20.48,0
17.39,0
14.2,0
11.19,0
8.57,0
6.33,0
4.31,0
2.26,0
-0.02,0
-2.64,0
-5.55,0
-8.55,0
-11.43,0
-14.02,0
-16.33,0
-18.57,0
-21.06,0
-24.16,0
-28.13,0
-33.02,0
-38.6,0
-44.3,0
-49.27,0
-52.5,0
-53.09,0
-50.53,0
-44.93,0
-37.06,0
-28.1,0
-19.31,0
-11.61,0
-5.37,0
-0.52,0
3.27,0
6.31,0
8.73,0
10.6,0
11.94,0
12.91,0
13.75,0
14.7,0
15.89,0
17.28,0
18.7,0
20.01,0
21.12,0
22.04,0
22.85,0
23.59,0
24.23,0
24.67,0
24.75,0
24.39,0
23.57,0
22.42,0
21.11,0
19.86,0
18.81,0
17.87,0
16.8,0
15.23,0
12.81,0
9.43,0
5.23,0
0.58,0
-4.04,0
-8.33,0
-12.28,0
-16.08,0
-20.11,0
-24.64,0
-29.76,0
-35.23,0
-40.56,0
-45.02,0
-47.77,0
-48.11,0
-45.57,0
-40.15,0
-32.33,0
-22.97,0
-13.07,0
-3.56,0
4.95,0
12.24,0
18.34,0
23.44,0
27.67,0
31.09,0
33.66,0
35.37,0
36.27,0
36.52,0
36.35,0
36.01,0
35.67,0
35.46,0
35.45,0
35.65,0
36.14,0
36.93,0
38.05,0
39.38,0
40.71,0
41.77,0
42.21,0
41.82,0
40.44,0
38.11,0
34.98,0
31.36,0
27.57,0
23.85,0
20.23,0
16.61,0
12.73,0
8.42,0
3.65,0
-1.4,0
-6.35,0
-10.87,0
-14.8,0
-18.22,0
-21.45,0
-24.94,0
-29.13,0
-34.25,0
-40.26,0
-46.74,0
-52.83,0
-57.43,0
-59.4,0
-57.94,0
-52.86,0
-44.64,0
-34.33,0
-23.2,0
-12.37,0
-2.59,0
5.81,0
12.83,0
18.59,0
23.21,0
26.75,0
29.3,0
30.92,0
31.75,0
31.94,0
31.69,0
31.2,0
30.6,0
29.97,0
29.34,0
28.72,0
28.13,0
27.66,0
27.38,0
27.31,0
27.29,0
27.06,0
26.29,0
24.8,0
22.55,0
19.68,0
16.41,0
12.96,0
9.49,0
6.13,0
2.97,0
0.08,0
-2.54,0
-4.97,0
-7.37,0
-9.85,0
-12.47,0
-15.17,0
-17.84,0
-20.43,0
-23.05,0
-25.97,0
-29.52,0
-33.91,0
-39.08,0
-44.59,0
-49.64,0
-53.23,0
-54.38,0
-52.45,0
-47.26,0
-39.2,0
-29.09,0
-17.99,0
-6.97,0
3.17,0
11.93,0
19.25,0
25.29,0
30.34,0
34.65,0
38.33,0
41.32,0
43.56,0
45.01,0
45.77,0
46.02,0
45.95,0
45.66,0
45.12,0
44.21,0
42.83,0
41.03,0
38.97,0
36.81,0
34.67,0
32.46,0
30.07,0
27.37,0
24.38,0
21.28,0
18.35,0
15.88,0
14.01,0
12.67,0
11.53,0
10.08,0
7.74,0
4.04,0
-1.21,0
-7.85,0
-15.39,0
-23.27,0
-30.94,0
-38.16,0
-44.96,0
-51.57,0
-58.25,0
-65.16,0
-72.17,0
-78.87,0
-84.54,0
-88.28,0
-89.24,0
-86.8,0
-80.9,0
-72.04,0
-61.23,0
-49.65,0
-38.4,0
-28.24,0
-19.56,0
-12.42,0
-6.66,0
-2.03,0
1.77,0
5,0
7.9,0
10.51,0
12.68,0
14.22,0
14.99,0
15.13,0
15.11,0
15.53,0
16.9,0
19.38,0
22.6,0
25.83,0
28.24,0
29.18,0
28.36,0
25.82,0
21.9,0
17.06,0
11.77,0
6.48,0
1.52,0
-2.89,0
-6.66,0
-9.87,0
-12.68,0
-15.21,0
-17.53,0
-19.63,0
-21.46,0
-23.1,0
-24.76,0
-26.81,0
-29.63,0
-33.41,0
-38.09,0
-43.16,0
-47.85,0
-51.21,0
-52.37,0
-50.76,0
-46.23,0
-39.02,0
-29.75,0
-19.25,0
-8.39,0
2.05,0
11.52,0
19.68,0
26.39,0
31.59,0
35.24,0
37.31,0
37.86,0
37.07,0
35.32,0
33.17,0
31.19,0
29.86,0
29.35,0
29.59,0
30.23,0
30.88,0
31.19,0
30.9,0
29.88,0
28.04,0
25.34,0
21.82,0
17.68,0
13.24,0
8.94,0
5.12,0
1.9,0
-0.93,0
-3.8,0
-7.26,0
-11.63,0
-16.94,0
-22.84,0
-28.74,0
-34.04,0
-38.3,0
-41.51,0
-43.96,0
-46.23,0
-48.9,0
-52.36,0
-56.46,0
-60.54,0
-63.49,0
-64.09,0
-61.39,0
-54.99,0
-45.24,0
-33.1,0
-19.83,0
-6.7,0
5.38,0
15.96,0
24.94,0
32.47,0
38.7,0
43.68,0
47.41,0
49.81,0
50.83,0
50.44,0
48.61,0
45.38,0
40.83,0
35.28,0
29.29,0
23.73,0
19.55,0
17.55,0
18.12,0
21.07,0
25.65,0
30.87,0
35.65,0
39.25,0
41.29,0
41.83,0
41.13,0
39.61,0
37.63,0
35.47,0
33.24,0
30.94,0
28.42,0
25.49,0
22,0
17.96,0
13.55,0
9.09,0
4.88,0
1.07,0
-2.39,0
-5.78,0
-9.51,0
-14,0
-19.58,0
-26.23,0
-33.56,0
-40.72,0
-46.52,0
-49.75,0
-49.52,0
-45.57,0
-38.38,0
-28.96,0
-18.53,0
-8.19,0
1.33,0
9.66,0
16.74,0
22.63,0
27.42,0
31.17,0
33.96,0
35.87,0
37,0
37.48,0
37.45,0
37.07,0
36.52,0
35.95,0
35.47,0
35.16,0
34.97,0
34.79,0
34.5,0
34.04,0
33.4,0
32.65,0
31.85,0
31,0
30.03,0
28.83,0
27.36,0
25.6,0
23.61,0
21.45,0
19.15,0
16.67,0
14,0
11.1,0
8,0
4.77,0
1.48,0
-1.76,0
-4.83,0
-7.65,0
-10.21,0
-12.6,0
-15.14,0
-18.24,0
-22.32,0
-27.59,0
-33.86,0
-40.46,0
-46.27,0
-50.03,0
-50.66,0
-47.55,0
-40.79,0
-31.1,0
-19.64,0
-7.68,0
3.71,0
13.82,0
22.37,0
29.38,0
35.1,0
39.82,0
43.78,0
47.1,0
49.8,0
51.77,0
52.94,0
53.28,0
52.87,0
51.81,0
50.24,0
48.31,0
46.13,0
43.81,0
41.46,0
39.16,0
36.97,0
34.83,0
32.64,0
30.3,0
27.69,0
24.8,0
21.66,0
18.34,0
14.94,0
11.59,0
8.41,0
5.49,0
2.87,0
0.55,0
-1.59,0
-3.72,0
-6.01,0
-8.6,0
-11.53,0
-14.71,0
-17.95,0
-21.08,0
-23.99,0
-26.77,0
-29.62,0
-32.8,0
-36.54,0
-40.93,0
-45.93,0
-51.26,0
-56.48,0
-60.93,0
-63.79,0
-64.23,0
-61.61,0
-55.74,0
-47.01,0
-36.32,0
-24.84,0
-13.7,0
-3.74,0
4.56,0
11.09,0
15.92,0
19.27,0
21.37,0
22.47,0
22.8,0
22.54,0
21.84,0
20.81,0
19.59,0
18.39,0
17.47,0
17.07,0
17.28,0
18.04,0
19.08,0
20.1,0
20.8,0
21.06,0
20.88,0
20.35,0
19.56,0
18.53,0
17.23,0
15.63,0
13.74,0
11.65,0
9.46,0
7.28,0
5.17,0
3.13,0
1.05,0
-1.19,0
-3.73,0
-6.66,0
-10.01,0
-13.7,0
-17.49,0
-21.04,0
-24.06,0
-26.38,0
-28.05,0
-29.42,0
-31.05,0
-33.52,0
-37.21,0
-42.12,0
-47.7,0
-52.96,0
-56.68,0
-57.74,0
-55.45,0
-49.73,0
-41.15,0
-30.69,0
-19.59,0
-8.99,0
0.21,0
7.48,0
12.63,0
15.79,0
17.28,0
17.5,0
16.86,0
15.75,0
14.5,0
13.38,0
12.66,0
12.45,0
12.78,0
13.59,0
14.71,0
16.06,0
17.55,0
19.16,0
20.87,0
22.58,0
24.11,0
25.28,0
25.89,0
25.83,0
25.11,0
23.84,0
22.21,0
20.44,0
18.7,0
17.07,0
15.5,0
13.87,0
12.04,0
9.92,0
7.46,0
4.65,0
1.46,0
-2.14,0
-6.15,0
-10.5,0
-14.98,0
-19.34,0
-23.34,0
-26.97,0
-30.42,0
-34.11,0
-38.48,0
-43.78,0
-49.81,0
-55.95,0
-61.22,0
-64.53,0
-65,0
-62.21,0
-56.2,0
-47.46,0
-36.73,0
-24.96,0
-13.14,0
-2.27,0
6.76,0
13.29,0
17.02,0
18.09,0
16.98,0
14.43,0
11.26,0
8.2,0
5.85,0
4.58,0
4.56,0
5.76,0
8.02,0
11.03,0
14.48,0
18.06,0
21.46,0
24.44,0
26.81,0
28.44,0
29.34,0
29.58,0
29.29,0
28.58,0
27.54,0
26.22,0
24.59,0
22.65,0
20.41,0
17.91,0
15.19,0
12.33,0
9.42,0
6.51,0
3.64,0
0.8,0
-2.08,0
-5.05,0
-8.13,0
-11.26,0
-14.31,0
-17.14,0
-19.69,0
-22.02,0
-24.42,0
-27.24,0
-30.68,0
-34.6,0
-38.41,0
-41.14,0
-41.76,0
-39.5,0
-34.17,0
-26.22,0
-16.62,0
-6.5,0
3.14,0
11.57,0
18.4,0
23.47,0
26.73,0
28.3,0
28.35,0
27.18,0
25.16,0
22.69,0
20.11,0
17.71,0
15.71,0
14.23,0
13.39,0
13.25,0
13.8,0
14.92,0
16.43,0
18.07,0
19.58,0
20.71,0
21.28,0
21.13,0
20.2,0
18.51,0
16.2,0
13.5,0
10.71,0
8.11,0
5.84,0
3.86,0
1.99,0
-0.04,0
-2.46,0
-5.33,0
-8.55,0
-11.91,0
-15.17,0
-18.18,0
-20.97,0
-23.77,0
-26.92,0
-30.71,0
-35.24,0
-40.19,0
-44.88,0
-48.34,0
-49.62,0
-48.03,0
-43.41,0
-36.18,0
-27.15,0
-17.34,0
-7.73,0
0.92,0
8.11,0
13.6,0
17.37,0
19.57,0
20.44,0
20.29,0
19.4,0
18.01,0
16.32,0
14.53,0
12.83,0
11.47,0
10.61,0
10.32,0
10.49,0
10.96,0
11.53,0
12.12,0
12.74,0
13.43,0
14.12,0
14.58,0
14.42,0
13.34,0
11.27,0
8.46,0
5.45,0
2.78,0
0.8,0
-0.5,0
-1.39,0
-2.32,0
-3.6,0
-5.36,0
-7.47,0
-9.78,0
-12.12,0
-14.45,0
-16.8,0
-19.24,0
-21.89,0
-24.92,0
-28.62,0
-33.22,0
-38.75,0
-44.86,0
-50.67,0
-54.96,0
-56.48,0
-54.42,0
-48.66,0
-39.9,0
-29.38,0
-18.52,0
-8.54,0
-0.2,0
6.24,0
10.9,0
14.08,0
16.13,0
17.32,0
17.9,0
18.02,0
17.85,0
17.55,0
17.26,0
17.04,0
16.94,0
16.9,0
16.89,0
16.85,0
16.84,0
16.93,0
17.22,0
17.72,0
18.33,0
18.83,0
18.97,0
18.56,0
17.55,0
16.02,0
14.16,0
12.17,0
10.23,0
8.44,0
6.85,0
5.28,0
3.53,0
1.29,0
-1.66,0
-5.35,0
-9.57,0
-13.95,0
-18.12,0
-21.82,0
-25.11,0
-28.25,0
-31.67,0
-35.75,0
-40.65,0
-46.15,0
-51.62,0
-56.11,0
-58.56,0
-58.08,0
-54.25,0
-47.22,0
-37.73,0
-26.85,0
-15.72,0
-5.26,0
3.92,0
11.51,0
17.4,0
21.62,0
24.21,0
25.26,0
25.01,0
23.79,0
22.09,0
20.46,0
19.38,0
19.13,0
19.71,0
20.89,0
22.27,0
23.48,0
24.32,0
24.76,0
24.91,0
24.94,0
24.89,0
24.65,0
24.04,0
22.86,0
21.09,0
18.9,0
16.61,0
14.54,0
12.88,0
11.61,0
10.51,0
9.3,0
7.73,0
5.65,0
3.04,0
0.01,0
-3.32,0
-6.73,0
-10.03,0
-13.09,0
-15.93,0
-18.68,0
-21.65,0
-25.19,0
-29.54,0
-34.63,0
-40.03,0
-44.99,0
-48.53,0
-49.79,0
-48.15,0
-43.44,0
-35.99,0
-26.57,0
-16.19,0
-5.91,0
3.38,0
11.13,0
17.1,0
21.41,0
24.32,0
26.18,0
27.29,0
27.91,0
28.24,0
28.46,0
28.72,0
29.16,0
29.78,0
30.5,0
31.16,0
31.6,0
31.71,0
31.51,0
31.14,0
30.77,0
30.5,0
30.29,0
29.97,0
29.25,0
27.91,0
25.88,0
23.26,0
20.33,0
17.43,0
14.87,0
12.8,0
11.14,0
9.67,0
8.08,0
6.09,0
3.59,0
0.66,0
-2.49,0
-5.6,0
-8.49,0
-11.15,0
-13.68,0
-16.32,0
-19.34,0
-23,0
-27.52,0
-32.93,0
-38.95,0
-44.9,0
-49.75,0
-52.3,0
-51.59,0
-47.29,0
-39.77,0
-30.06,0
-19.5,0
-9.31,0
-0.32,0
7.07,0
12.81,0
17.05,0
20,0
21.82,0
22.72,0
22.89,0
22.49,0
21.74,0
20.83,0
19.94,0
19.27,0
18.97,0
19.14,0
19.74,0
20.64,0
21.68,0
22.7,0
23.65,0
24.51,0
25.2,0
25.57,0
25.37,0
24.32,0
22.29,0
19.33,0
15.81,0
12.25,0
9.17,0
6.94,0
5.57,0
4.79,0
4.09,0
2.93,0
0.94,0
-1.95,0
-5.53,0
-9.42,0
-13.21,0
-16.64,0
-19.67,0
-22.44,0
-25.28,0
-28.54,0
-32.52,0
-37.33,0
-42.76,0
-48.25,0
-52.88,0
-55.58,0
-55.41,0
-51.88,0
-45.14,0
-36,0
-25.64,0
-15.31,0
-6.01,0
1.74,0
7.83,0
12.48,0
16,0
18.69,0
20.71,0
22.14,0
23.01,0
23.38,0
23.41,0
23.34,0
23.41,0
23.84,0
24.71,0
25.92,0
27.26,0
28.49,0
29.4,0
29.91,0
30.02,0
29.75,0
29.06,0
27.93,0
26.32,0
24.29,0
22,0
19.7,0
17.58,0
15.67,0
13.91,0
12.14,0
10.19,0
7.99,0
5.48,0
2.66,0
-0.47,0
-3.87,0
-7.42,0
-10.93,0
-14.14,0
-16.96,0
-19.49,0
-22.02,0
