timestamp,isTracked,isEngaged,isRestricted,isClippedLeft,isClippedRight,isClippedTop,isClippedBottom,leanX,leanY,lean_confidence,hand_L_state,hand_R_state,hand_L_state_confidence,hand_R_state_confidence,face_isTracked,face_isHappy,face_isEngaged,face_isWearingGlasses,face_isEyeLeftClosed,face_isEyeRightClosed,face_isMouthOpen,face_isMouthMoved,face_isLookingAway,waist_conf,waist_tx,waist_ty,waist_tz,waist_rx,waist_ry,waist_rz,spine_conf,spine_tx,spine_ty,spine_tz,spine_rx,spine_ry,spine_rz,chest_conf,chest_tx,chest_ty,chest_tz,chest_rx,chest_ry,chest_rz,neck_conf,neck_tx,neck_ty,neck_tz,neck_rx,neck_ry,neck_rz,head_conf,head_tx,head_ty,head_tz,head_rx,head_ry,head_rz,head_tip_conf,head_tip_tx,head_tip_ty,head_tip_tz,head_tip_rx,head_tip_ry,head_tip_rz,upperLeg_L_conf,upperLeg_L_tx,upperLeg_L_ty,upperLeg_L_tz,upperLeg_L_rx,upperLeg_L_ry,upperLeg_L_rz,lowerLeg_L_conf,lowerLeg_L_tx,lowerLeg_L_ty,lowerLeg_L_tz,lowerLeg_L_rx,lowerLeg_L_ry,lowerLeg_L_rz,foot_L_conf,foot_L_tx,foot_L_ty,foot_L_tz,foot_L_rx,foot_L_ry,foot_L_rz,toes_L_conf,toes_L_tx,toes_L_ty,toes_L_tz,toes_L_rx,toes_L_ry,toes_L_rz,upperLeg_R_conf,upperLeg_R_tx,upperLeg_R_ty,upperLeg_R_tz,upperLeg_R_rx,upperLeg_R_ry,upperLeg_R_rz,lowerLeg_R_conf,lowerLeg_R_tx,lowerLeg_R_ty,lowerLeg_R_tz,lowerLeg_R_rx,lowerLeg_R_ry,lowerLeg_R_rz,foot_R_conf,foot_R_tx,foot_R_ty,foot_R_tz,foot_R_rx,foot_R_ry,foot_R_rz,toes_R_conf,toes_R_tx,toes_R_ty,toes_R_tz,toes_R_rx,toes_R_ry,toes_R_rz,collar_L_conf,collar_L_tx,collar_L_ty,collar_L_tz,collar_L_rx,collar_L_ry,collar_L_rz,upperArm_L_conf,upperArm_L_tx,upperArm_L_ty,upperArm_L_tz,upperArm_L_rx,upperArm_L_ry,upperArm_L_rz,foreArm_L_conf,foreArm_L_tx,foreArm_L_ty,foreArm_L_tz,foreArm_L_rx,foreArm_L_ry,foreArm_L_rz,hand_L_conf,hand_L_tx,hand_L_ty,hand_L_tz,hand_L_rx,hand_L_ry,hand_L_rz,collar_R_conf,collar_R_tx,collar_R_ty,collar_R_tz,collar_R_rx,collar_R_ry,collar_R_rz,upperArm_R_conf,upperArm_R_tx,upperArm_R_ty,upperArm_R_tz,upperArm_R_rx,upperArm_R_ry,upperArm_R_rz,foreArm_R_conf,foreArm_R_tx,foreArm_R_ty,foreArm_R_tz,foreArm_R_rx,foreArm_R_ry,foreArm_R_rz,hand_R_conf,hand_R_tx,hand_R_ty,hand_R_tz,hand_R_rx,hand_R_ry,hand_R_rz,thumb_L_0_conf,thumb_L_0_tx,thumb_L_0_ty,thumb_L_0_tz,thumb_L_0_rx,thumb_L_0_ry,thumb_L_0_rz,thumb_L_1_conf,thumb_L_1_tx,thumb_L_1_ty,thumb_L_1_tz,thumb_L_1_rx,thumb_L_1_ry,thumb_L_1_rz,thumb_L_2_conf,thumb_L_2_tx,thumb_L_2_ty,thumb_L_2_tz,thumb_L_2_rx,thumb_L_2_ry,thumb_L_2_rz,thumb_L_3_conf,thumb_L_3_tx,thumb_L_3_ty,thumb_L_3_tz,thumb_L_3_rx,thumb_L_3_ry,thumb_L_3_rz,index_L_0_conf,index_L_0_tx,index_L_0_ty,index_L_0_tz,index_L_0_rx,index_L_0_ry,index_L_0_rz,index_L_1_conf,index_L_1_tx,index_L_1_ty,index_L_1_tz,index_L_1_rx,index_L_1_ry,index_L_1_rz,index_L_2_conf,index_L_2_tx,index_L_2_ty,index_L_2_tz,index_L_2_rx,index_L_2_ry,index_L_2_rz,index_L_3_conf,index_L_3_tx,index_L_3_ty,index_L_3_tz,index_L_3_rx,index_L_3_ry,index_L_3_rz,middle_L_0_conf,middle_L_0_tx,middle_L_0_ty,middle_L_0_tz,middle_L_0_rx,middle_L_0_ry,middle_L_0_rz,middle_L_1_conf,middle_L_1_tx,middle_L_1_ty,middle_L_1_tz,middle_L_1_rx,middle_L_1_ry,middle_L_1_rz,middle_L_2_conf,middle_L_2_tx,middle_L_2_ty,middle_L_2_tz,middle_L_2_rx,middle_L_2_ry,middle_L_2_rz,middle_L_3_conf,middle_L_3_tx,middle_L_3_ty,middle_L_3_tz,middle_L_3_rx,middle_L_3_ry,middle_L_3_rz,ring_L_0_conf,ring_L_0_tx,ring_L_0_ty,ring_L_0_tz,ring_L_0_rx,ring_L_0_ry,ring_L_0_rz,ring_L_1_conf,ring_L_1_tx,ring_L_1_ty,ring_L_1_tz,ring_L_1_rx,ring_L_1_ry,ring_L_1_rz,ring_L_2_conf,ring_L_2_tx,ring_L_2_ty,ring_L_2_tz,ring_L_2_rx,ring_L_2_ry,ring_L_2_rz,ring_L_3_conf,ring_L_3_tx,ring_L_3_ty,ring_L_3_tz,ring_L_3_rx,ring_L_3_ry,ring_L_3_rz,pinky_L_0_conf,pinky_L_0_tx,pinky_L_0_ty,pinky_L_0_tz,pinky_L_0_rx,pinky_L_0_ry,pinky_L_0_rz,pinky_L_1_conf,pinky_L_1_tx,pinky_L_1_ty,pinky_L_1_tz,pinky_L_1_rx,pinky_L_1_ry,pinky_L_1_rz,pinky_L_2_conf,pinky_L_2_tx,pinky_L_2_ty,pinky_L_2_tz,pinky_L_2_rx,pinky_L_2_ry,pinky_L_2_rz,pinky_L_3_conf,pinky_L_3_tx,pinky_L_3_ty,pinky_L_3_tz,pinky_L_3_rx,pinky_L_3_ry,pinky_L_3_rz,thumb_R_0_conf,thumb_R_0_tx,thumb_R_0_ty,thumb_R_0_tz,thumb_R_0_rx,thumb_R_0_ry,thumb_R_0_rz,thumb_R_1_conf,thumb_R_1_tx,thumb_R_1_ty,thumb_R_1_tz,thumb_R_1_rx,thumb_R_1_ry,thumb_R_1_rz,thumb_R_2_conf,thumb_R_2_tx,thumb_R_2_ty,thumb_R_2_tz,thumb_R_2_rx,thumb_R_2_ry,thumb_R_2_rz,thumb_R_3_conf,thumb_R_3_tx,thumb_R_3_ty,thumb_R_3_tz,thumb_R_3_rx,thumb_R_3_ry,thumb_R_3_rz,index_R_0_conf,index_R_0_tx,index_R_0_ty,index_R_0_tz,index_R_0_rx,index_R_0_ry,index_R_0_rz,index_R_1_conf,index_R_1_tx,index_R_1_ty,index_R_1_tz,index_R_1_rx,index_R_1_ry,index_R_1_rz,index_R_2_conf,index_R_2_tx,index_R_2_ty,index_R_2_tz,index_R_2_rx,index_R_2_ry,index_R_2_rz,index_R_3_conf,index_R_3_tx,index_R_3_ty,index_R_3_tz,index_R_3_rx,index_R_3_ry,index_R_3_rz,middle_R_0_conf,middle_R_0_tx,middle_R_0_ty,middle_R_0_tz,middle_R_0_rx,middle_R_0_ry,middle_R_0_rz,middle_R_1_conf,middle_R_1_tx,middle_R_1_ty,middle_R_1_tz,middle_R_1_rx,middle_R_1_ry,middle_R_1_rz,middle_R_2_conf,middle_R_2_tx,middle_R_2_ty,middle_R_2_tz,middle_R_2_rx,middle_R_2_ry,middle_R_2_rz,middle_R_3_conf,middle_R_3_tx,middle_R_3_ty,middle_R_3_tz,middle_R_3_rx,middle_R_3_ry,middle_R_3_rz,ring_R_0_conf,ring_R_0_tx,ring_R_0_ty,ring_R_0_tz,ring_R_0_rx,ring_R_0_ry,ring_R_0_rz,ring_R_1_conf,ring_R_1_tx,ring_R_1_ty,ring_R_1_tz,ring_R_1_rx,ring_R_1_ry,ring_R_1_rz,ring_R_2_conf,ring_R_2_tx,ring_R_2_ty,ring_R_2_tz,ring_R_2_rx,ring_R_2_ry,ring_R_2_rz,ring_R_3_conf,ring_R_3_tx,ring_R_3_ty,ring_R_3_tz,ring_R_3_rx,ring_R_3_ry,ring_R_3_rz,pinky_R_0_conf,pinky_R_0_tx,pinky_R_0_ty,pinky_R_0_tz,pinky_R_0_rx,pinky_R_0_ry,pinky_R_0_rz,pinky_R_1_conf,pinky_R_1_tx,pinky_R_1_ty,pinky_R_1_tz,pinky_R_1_rx,pinky_R_1_ry,pinky_R_1_rz,pinky_R_2_conf,pinky_R_2_tx,pinky_R_2_ty,pinky_R_2_tz,pinky_R_2_rx,pinky_R_2_ry,pinky_R_2_rz,pinky_R_3_conf,pinky_R_3_tx,pinky_R_3_ty,pinky_R_3_tz,pinky_R_3_rx,pinky_R_3_ry,pinky_R_3_rz,
0.00000,1,0.00,0,0,0,0,1,-0.07464,-0.08591,1.00,3,3,1.00,1.00,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,10.45964,-31.67710,-279.72583,-3.77115,-3.28878,2.02277,0.99,0.00000,29.36260,0.00002,1.84222,0.70330,0.00143,0.99,-0.00000,21.56315,-0.00005,2.52352,0.75244,-0.01937,0.99,0.00000,0.71067,0.00000,-0.00018,-0.00001,0.00001,1.00,0.00000,6.34804,0.00000,0.40364,-0.09932,5.11907,1.00,-0.00000,13.93598,-0.00002,-0.00000,-0.00000,-0.00000,1.00,7.45249,0.35822,3.62947,1.45858,4.40722,6.18391,0.50,-0.00000,-41.24844,0.00005,3.90156,-2.40020,0.29157,0.15,0.00000,-39.33596,0.00002,14.17347,-0.70006,0.17142,0.01,-0.00000,-0.00002,13.92198,-0.00000,0.00000,-0.00000,1.00,-7.28050,-0.00674,3.62947,-1.87985,-6.48447,-1.62121,0.49,-0.00000,-41.49088,0.00002,3.81895,5.96956,-0.63277,0.17,-0.00000,-39.42038,-0.00002,15.07894,1.95309,-0.50828,0.03,0.00000,0.00002,14.01765,-0.00000,0.00000,0.00000,0.99,1.55598,-0.54071,0.17607,2.06922,-6.01526,-18.97165,1.00,14.98753,-0.00001,0.00002,0.29330,-3.00692,-62.12317,0.80,22.88801,0.00001,0.00002,-3.13023,-12.56727,-1.32677,0.80,24.16521,-0.00001,0.00000,1.92913,5.53570,-12.91556,0.99,-1.70004,-0.66107,0.17604,2.11495,5.44194,21.17112,1.00,-16.55732,0.00000,0.00002,3.81475,2.48002,60.56157,0.10,-22.79892,0.00000,0.00002,-0.79808,13.68242,3.88562,0.80,-23.67000,-0.00001,-0.00005,9.63444,-3.51188,19.03251,0.80,4.87700,-1.04400,3.60804,-8.45725,-7.72882,-41.57595,0.80,2.66499,-0.00000,-0.00005,0.00000,5.00000,-0.00001,0.80,2.54301,0.00001,0.00000,0.00000,60.00000,0.00000,0.80,2.66700,0.00000,-0.00001,-0.00000,-0.00000,0.00000,0.80,9.23201,-0.30100,2.14400,-0.00000,0.00000,-80.00000,0.80,4.22500,0.00000,-0.00002,-0.00000,0.00000,-90.00000,0.80,2.65401,-0.00000,0.00000,0.00000,-0.00000,-70.00000,0.80,1.95800,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.80,8.92001,-0.00000,0.00002,-0.00000,0.00000,-80.00000,0.80,4.86300,-0.00002,-0.00002,-0.00000,0.00000,-90.00000,0.80,2.76499,-0.00000,0.00005,0.00000,0.00000,-69.99999,0.80,2.00600,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.80,8.68901,-0.12600,-2.08695,-0.00000,0.00000,-80.00000,0.80,4.53801,-0.00000,-0.00005,-0.00000,0.00000,-90.00000,0.80,2.30500,0.00000,0.00002,0.00000,0.00000,-69.99999,0.80,1.92301,0.00000,0.00002,0.00000,-0.00000,-0.00000,0.80,8.39100,-0.81700,-3.75798,-0.00000,0.00000,-80.00000,0.80,3.04400,0.00001,0.00002,-0.00000,0.00000,-90.00000,0.80,1.97502,0.00000,0.00000,0.00000,-0.00000,-70.00000,0.80,1.66699,-0.00002,0.00002,0.00000,-0.00000,-0.00000,0.80,-4.87700,-1.04399,3.60801,21.26626,8.20656,37.43813,0.80,-2.66500,0.00001,0.00000,0.00000,-4.99999,0.00000,0.80,-2.54301,0.00001,-0.00002,-0.00000,-60.00001,0.00000,0.80,-2.66697,0.00001,-0.00001,0.00000,-0.00000,-0.00000,0.80,-9.23199,-0.30100,2.14400,-0.00000,0.00001,80.00000,0.80,-4.22500,0.00000,0.00000,-0.00000,0.00001,90.00000,0.80,-2.65400,-0.00001,0.00005,-0.00001,0.00001,70.00000,0.80,-1.95800,0.00001,0.00000,0.00000,0.00000,-0.00000,0.80,-8.91999,0.00001,0.00002,-0.00000,0.00001,80.00000,0.80,-4.86299,0.00002,0.00000,-0.00000,0.00001,90.00000,0.80,-2.76501,0.00000,0.00000,-0.00001,0.00001,70.00000,0.80,-2.00599,0.00001,-0.00005,0.00000,0.00000,-0.00000,0.80,-8.68898,-0.12601,-2.08700,-0.00000,0.00001,80.00000,0.80,-4.53799,0.00001,0.00000,-0.00000,0.00001,90.00000,0.80,-2.30501,0.00001,0.00000,-0.00001,0.00001,70.00000,0.80,-1.92301,-0.00002,0.00002,0.00000,0.00000,-0.00000,0.80,-8.39100,-0.81701,-3.75798,-0.00000,0.00001,80.00000,0.80,-3.04401,-0.00001,0.00000,-0.00000,0.00001,90.00000,0.80,-1.97501,-0.00001,0.00002,-0.00001,0.00001,70.00000,0.80,-1.66700,-0.00001,0.00002,0.00000,0.00000,-0.00000,
0.03333,1,0.00,0,0,0,0,1,-0.07464,-0.08591,1.00,3,3,1.00,1.00,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,10.45217,-31.66621,-279.71445,-3.76459,-3.34249,2.04903,0.99,0.00000,29.35730,0.00002,1.84220,0.75501,-0.00023,0.99,-0.00000,21.55689,-0.00005,2.52349,0.80516,-0.02169,0.99,0.00000,0.71067,0.00000,-0.00018,-0.00001,0.00001,1.00,0.00000,6.34804,0.00000,0.47860,0.40679,5.05829,1.00,-0.00000,13.94804,-0.00002,-0.00000,-0.00000,-0.00000,1.00,7.45249,0.35822,3.62947,1.42179,4.56194,6.19433,0.50,-0.00000,-41.24844,0.00005,3.90134,-2.47703,0.29679,0.15,0.00000,-39.33596,0.00002,14.18309,-0.68650,0.16821,0.01,-0.00000,-0.00002,13.92198,-0.00000,0.00000,-0.00000,1.00,-7.28050,-0.00674,3.62947,-1.98821,-6.47214,-1.72399,0.49,-0.00000,-41.49088,0.00002,3.81859,6.02199,-0.63626,0.17,-0.00000,-39.42038,-0.00002,15.11178,1.97143,-0.51415,0.03,0.00000,0.00002,14.01765,-0.00000,0.00000,0.00000,0.99,1.55598,-0.54071,0.17607,2.06919,-6.02102,-18.89806,1.00,14.98753,-0.00001,0.00002,0.26646,-3.01991,-62.21076,0.80,22.87763,0.00001,0.00002,-3.13176,-12.63997,-1.42296,0.80,24.31581,-0.00001,0.00000,2.79103,1.97695,-13.84595,0.99,-1.70004,-0.66107,0.17604,2.11954,5.45583,21.17017,1.00,-16.53507,0.00000,0.00002,3.75700,2.41857,60.54989,0.10,-22.81124,0.00000,0.00002,-0.81258,13.83625,3.83725,0.80,-23.64862,-0.00001,-0.00005,7.52465,2.38229,16.23753,0.80,4.87700,-1.04400,3.60804,-8.45725,-7.72882,-41.57595,0.80,2.66499,-0.00000,-0.00005,0.00000,5.00000,-0.00001,0.80,2.54301,0.00001,0.00000,0.00000,60.00000,0.00000,0.80,2.66700,0.00000,-0.00001,-0.00000,-0.00000,0.00000,0.80,9.23201,-0.30100,2.14400,-0.00000,0.00000,-80.00000,0.80,4.22500,0.00000,-0.00002,-0.00000,0.00000,-90.00000,0.80,2.65401,-0.00000,0.00000,0.00000,-0.00000,-70.00000,0.80,1.95800,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.80,8.92001,-0.00000,0.00002,-0.00000,0.00000,-80.00000,0.80,4.86300,-0.00002,-0.00002,-0.00000,0.00000,-90.00000,0.80,2.76499,-0.00000,0.00005,0.00000,0.00000,-69.99999,0.80,2.00600,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.80,8.68901,-0.12600,-2.08695,-0.00000,0.00000,-80.00000,0.80,4.53801,-0.00000,-0.00005,-0.00000,0.00000,-90.00000,0.80,2.30500,0.00000,0.00002,0.00000,0.00000,-69.99999,0.80,1.92301,0.00000,0.00002,0.00000,-0.00000,-0.00000,0.80,8.39100,-0.81700,-3.75798,-0.00000,0.00000,-80.00000,0.80,3.04400,0.00001,0.00002,-0.00000,0.00000,-90.00000,0.80,1.97502,0.00000,0.00000,0.00000,-0.00000,-70.00000,0.80,1.66699,-0.00002,0.00002,0.00000,-0.00000,-0.00000,0.80,-4.87700,-1.04399,3.60801,21.26626,8.20656,37.43813,0.80,-2.66500,0.00001,0.00000,0.00000,-4.99999,0.00000,0.80,-2.54301,0.00001,-0.00002,-0.00000,-60.00001,0.00000,0.80,-2.66697,0.00001,-0.00001,0.00000,-0.00000,-0.00000,0.80,-9.23199,-0.30100,2.14400,-0.00000,0.00001,80.00000,0.80,-4.22500,0.00000,0.00000,-0.00000,0.00001,90.00000,0.80,-2.65400,-0.00001,0.00005,-0.00001,0.00001,70.00000,0.80,-1.95800,0.00001,0.00000,0.00000,0.00000,-0.00000,0.80,-8.91999,0.00001,0.00002,-0.00000,0.00001,80.00000,0.80,-4.86299,0.00002,0.00000,-0.00000,0.00001,90.00000,0.80,-2.76501,0.00000,0.00000,-0.00001,0.00001,70.00000,0.80,-2.00599,0.00001,-0.00005,0.00000,0.00000,-0.00000,0.80,-8.68898,-0.12601,-2.08700,-0.00000,0.00001,80.00000,0.80,-4.53799,0.00001,0.00000,-0.00000,0.00001,90.00000,0.80,-2.30501,0.00001,0.00000,-0.00001,0.00001,70.00000,0.80,-1.92301,-0.00002,0.00002,0.00000,0.00000,-0.00000,0.80,-8.39100,-0.81701,-3.75798,-0.00000,0.00001,80.00000,0.80,-3.04401,-0.00001,0.00000,-0.00000,0.00001,90.00000,0.80,-1.97501,-0.00001,0.00002,-0.00001,0.00001,70.00000,0.80,-1.66700,-0.00001,0.00002,0.00000,0.00000,-0.00000,
0.06667,1,0.00,0,0,0,0,1,-0.07464,-0.08591,1.00,3,3,1.00,1.00,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,10.43975,-31.64758,-279.73828,-3.78009,-3.30974,2.04075,0.99,0.00000,29.34516,0.00002,1.84220,0.75584,-0.00026,0.99,-0.00000,21.54594,-0.00005,2.52349,0.80877,-0.02185,0.99,0.00000,0.71067,0.00000,-0.00018,-0.00001,0.00001,1.00,0.00000,6.34804,0.00000,0.52125,2.12293,5.06393,1.00,-0.00000,13.97108,-0.00002,-0.00000,-0.00000,-0.00000,1.00,7.45249,0.35822,3.62947,1.36162,4.44890,6.21879,0.50,-0.00000,-41.24844,0.00005,3.90154,-2.40564,0.29194,0.15,0.00000,-39.33596,0.00002,14.20039,-0.64805,0.15898,0.01,-0.00000,-0.00002,13.92198,-0.00000,0.00000,-0.00000,1.00,-7.28050,-0.00674,3.62947,-1.88260,-6.48424,-1.62827,0.49,-0.00000,-41.49088,0.00002,3.81875,5.99830,-0.63468,0.17,-0.00000,-39.42038,-0.00002,15.08071,2.00915,-0.52294,0.03,0.00000,0.00002,14.01765,-0.00000,0.00000,0.00000,0.99,1.55598,-0.54071,0.17607,2.07796,-6.07154,-18.82342,1.00,14.98425,-0.00001,0.00002,0.19699,-2.98127,-62.30819,0.80,22.90573,0.00001,0.00002,-3.14122,-12.69307,-1.34282,0.80,24.34706,-0.00001,0.00000,4.06662,7.10397,-15.19305,0.99,-1.70004,-0.66107,0.17604,2.13678,5.50124,21.16409,1.00,-16.53258,0.00000,0.00002,3.62530,2.26394,60.67701,0.10,-22.89920,0.00000,0.00002,-0.90048,14.06483,3.69909,0.80,-23.58269,-0.00001,-0.00005,10.33332,-5.26009,19.87064,0.80,4.87700,-1.04400,3.60804,-8.45725,-7.72882,-41.57595,0.80,2.66499,-0.00000,-0.00005,0.00000,5.00000,-0.00001,0.80,2.54301,0.00001,0.00000,0.00000,60.00000,0.00000,0.80,2.66700,0.00000,-0.00001,-0.00000,-0.00000,0.00000,0.80,9.23201,-0.30100,2.14400,-0.00000,0.00000,-80.00000,0.80,4.22500,0.00000,-0.00002,-0.00000,0.00000,-90.00000,0.80,2.65401,-0.00000,0.00000,0.00000,-0.00000,-70.00000,0.80,1.95800,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.80,8.92001,-0.00000,0.00002,-0.00000,0.00000,-80.00000,0.80,4.86300,-0.00002,-0.00002,-0.00000,0.00000,-90.00000,0.80,2.76499,-0.00000,0.00005,0.00000,0.00000,-69.99999,0.80,2.00600,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.80,8.68901,-0.12600,-2.08695,-0.00000,0.00000,-80.00000,0.80,4.53801,-0.00000,-0.00005,-0.00000,0.00000,-90.00000,0.80,2.30500,0.00000,0.00002,0.00000,0.00000,-69.99999,0.80,1.92301,0.00000,0.00002,0.00000,-0.00000,-0.00000,0.80,8.39100,-0.81700,-3.75798,-0.00000,0.00000,-80.00000,0.80,3.04400,0.00001,0.00002,-0.00000,0.00000,-90.00000,0.80,1.97502,0.00000,0.00000,0.00000,-0.00000,-70.00000,0.80,1.66699,-0.00002,0.00002,0.00000,-0.00000,-0.00000,0.80,-4.87700,-1.04399,3.60801,21.26626,8.20656,37.43813,0.80,-2.66500,0.00001,0.00000,0.00000,-4.99999,0.00000,0.80,-2.54301,0.00001,-0.00002,-0.00000,-60.00001,0.00000,0.80,-2.66697,0.00001,-0.00001,0.00000,-0.00000,-0.00000,0.80,-9.23199,-0.30100,2.14400,-0.00000,0.00001,80.00000,0.80,-4.22500,0.00000,0.00000,-0.00000,0.00001,90.00000,0.80,-2.65400,-0.00001,0.00005,-0.00001,0.00001,70.00000,0.80,-1.95800,0.00001,0.00000,0.00000,0.00000,-0.00000,0.80,-8.91999,0.00001,0.00002,-0.00000,0.00001,80.00000,0.80,-4.86299,0.00002,0.00000,-0.00000,0.00001,90.00000,0.80,-2.76501,0.00000,0.00000,-0.00001,0.00001,70.00000,0.80,-2.00599,0.00001,-0.00005,0.00000,0.00000,-0.00000,0.80,-8.68898,-0.12601,-2.08700,-0.00000,0.00001,80.00000,0.80,-4.53799,0.00001,0.00000,-0.00000,0.00001,90.00000,0.80,-2.30501,0.00001,0.00000,-0.00001,0.00001,70.00000,0.80,-1.92301,-0.00002,0.00002,0.00000,0.00000,-0.00000,0.80,-8.39100,-0.81701,-3.75798,-0.00000,0.00001,80.00000,0.80,-3.04401,-0.00001,0.00000,-0.00000,0.00001,90.00000,0.80,-1.97501,-0.00001,0.00002,-0.00001,0.00001,70.00000,0.80,-1.66700,-0.00001,0.00002,0.00000,0.00000,-0.00000,
0.10000,1,0.00,0,0,0,0,1,-0.07464,-0.08591,1.00,3,3,1.00,1.00,1,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.99,10.43764,-31.64393,-279.73911,-3.77808,-3.30365,2.03631,0.99,0.00000,29.34834,0.00002,1.84220,0.75629,-0.00027,0.99,-0.00000,21.54864,-0.00005,2.52349,0.81000,-0.02190,0.99,0.00000,0.71067,0.00000,-0.00018,-0.00001,0.00001,1.00,0.00000,6.34804,0.00000,0.50088,-1.67672,5.10803,1.00,-0.00000,13.96780,-0.00002,-0.00000,-0.00000,-0.00000,1.00,7.45249,0.35822,3.62947,1.36637,4.49913,6.21946,0.50,-0.00000,-41.24844,0.00005,3.90145,-2.43808,0.29414,0.15,0.00000,-39.33596,0.00002,14.19913,-0.67150,0.16472,0.01,-0.00000,-0.00002,13.92198,-0.00000,0.00000,-0.00000,1.00,-7.28050,-0.00674,3.62947,-1.85354,-6.38470,-1.57696,0.49,-0.00000,-41.49088,0.00002,3.81930,5.91955,-0.62943,0.17,-0.00000,-39.42038,-0.00002,15.07203,1.98707,-0.51690,0.03,0.00000,0.00002,14.01765,-0.00000,0.00000,0.00000,0.99,1.55598,-0.54071,0.17607,2.08376,-6.09850,-18.79350,1.00,14.96768,-0.00001,0.00002,0.19372,-2.97908,-62.30496,0.80,22.92512,0.00001,0.00002,-3.22567,-12.67800,-1.41281,0.80,24.42757,-0.00001,0.00000,2.04974,4.64393,-12.96996,0.99,-1.70004,-0.66107,0.17604,2.14645,5.51740,21.19340,1.00,-16.53307,0.00000,0.00002,3.68337,2.27645,60.65619,0.10,-22.92958,0.00000,0.00002,-0.85391,14.06945,3.68240,0.80,-23.54196,-0.00001,-0.00005,8.61911,0.15461,17.98376,0.80,4.87700,-1.04400,3.60804,-8.45725,-7.72882,-41.57595,0.80,2.66499,-0.00000,-0.00005,0.00000,5.00000,-0.00001,0.80,2.54301,0.00001,0.00000,0.00000,60.00000,0.00000,0.80,2.66700,0.00000,-0.00001,-0.00000,-0.00000,0.00000,0.80,9.23201,-0.30100,2.14400,-0.00000,0.00000,-80.00000,0.80,4.22500,0.00000,-0.00002,-0.00000,0.00000,-90.00000,0.80,2.65401,-0.00000,0.00000,0.00000,-0.00000,-70.00000,0.80,1.95800,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.80,8.92001,-0.00000,0.00002,-0.00000,0.00000,-80.00000,0.80,4.86300,-0.00002,-0.00002,-0.00000,0.00000,-90.00000,0.80,2.76499,-0.00000,0.00005,0.00000,0.00000,-69.99999,0.80,2.00600,-0.00000,0.00000,0.00000,-0.00000,-0.00000,0.80,8.68901,-0.12600,-2.08695,-0.00000,0.00000,-80.00000,0.80,4.53801,-0.00000,-0.00005,-0.00000,0.00000,-90.00000,0.80,2.30500,0.00000,0.00002,0.00000,0.00000,-69.99999,0.80,1.92301,0.00000,0.00002,0.00000,-0.00000,-0.00000,0.80,8.39100,-0.81700,-3.75798,-0.00000,0.00000,-80.00000,0.80,3.04400,0.00001,0.00002,-0.00000,0.00000,-90.00000,0.80,1.97502,0.00000,0.00000,0.00000,-0.00000,-70.00000,0.80,1.66699,-0.00002,0.00002,0.00000,-0.00000,-0.00000,0.80,-4.87700,-1.04399,3.60801,21.26626,8.20656,37.43813,0.80,-2.66500,0.00001,0.00000,0.00000,-4.99999,0.00000,0.80,-2.54301,0.00001,-0.00002,-0.00000,-60.00001,0.00000,0.80,-2.66697,0.00001,-0.00001,0.00000,-0.00000,-0.00000,0.80,-9.23199,-0.30100,2.14400,-0.00000,0.00001,80.00000,0.80,-4.22500,0.00000,0.00000,-0.00000,0.00001,90.00000,0.80,-2.65400,-0.00001,0.00005,-0.00001,0.00001,70.00000,0.80,-1.95800,0.00001,0.00000,0.00000,0.00000,-0.00000,0.80,-8.91999,0.00001,0.00002,-0.00000,0.00001,80.00000,0.80,-4.86299,0.00002,0.00000,-0.00000,0.00001,90.00000,0.80,-2.76501,0.00000,0.00000,-0.00001,0.00001,70.00000,0.80,-2.00599,0.00001,-0.00005,0.00000,0.00000,-0.00000,0.80,-8.68898,-0.12601,-2.08700,-0.00000,0.00001,80.00000,0.80,-4.53799,0.00001,0.00000,-0.00000,0.00001,90.00000,0.80,-2.30501,0.00001,0.00000,-0.00001,0.00001,70.00000,0.80,-1.92301,-0.00002,0.00002,0.00000,0.00000,-0.00000,0.80,-8.39100,-0.81701,-3.75798,-0.00000,0.00001,80.00000,0.80,-3.04401,-0.00001,0.00000,-0.00000,0.00001,90.00000,0.80,-1.97501,-0.00001,0.00002,-0.00001,0.00001,70.00000,0.80,-1.66700,-0.00001,0.00002,0.00000,0.00000,-0.00000,
