bvp,label
-68.32,0
-53.82,0
-42.15,0
-33.01,0
-25.23,0
-17.3,0
-8.15,0
2.34,0
13.22,0
22.99,0
30.48,0
35.26,0
37.85,0
39.4,0
41.07,0
43.52,0
46.62,0
49.57,0
51.35,0
51.33,0
49.46,0
46.38,0
43,0
40.18,0
38.39,0
37.58,0
37.34,0
37.03,0
36.11,0
34.25,0
31.48,0
28.14,0
24.72,0
21.65,0
19.11,0
16.95,0
14.7,0
11.91,0
8.25,0
3.72,0
-1.37,0
-6.55,0
-11.41,0
-15.68,0
-19.35,0
-22.66,0
-26.04,0
-30.03,0
-35.13,0
-41.59,0
-49.16,0
-56.9,0
-63.24,0
-66.29,0
-64.44,0
-56.89,0
-44.12,0
-27.75,0
-10.07,0
6.61,0
20.58,0
31.1,0
38.27,0
42.71,0
45.21,0
46.42,0
46.79,0
46.63,0
46.14,0
45.47,0
44.69,0
43.83,0
42.86,0
41.77,0
40.66,0
39.7,0
39.07,0
38.86,0
39.03,0
39.35,0
39.51,0
39.2,0
38.24,0
36.61,0
34.44,0
31.94,0
29.29,0
26.62,0
23.99,0
21.48,0
19.15,0
17.12,0
15.42,0
14.05,0
12.85,0
11.62,0
10.16,0
8.36,0
6.25,0
3.94,0
1.57,0
-0.74,0
-2.95,0
-5.08,0
-7.23,0
-9.52,0
-12.11,0
-15.11,0
-18.54,0
-22.29,0
-26.14,0
-29.83,0
-33.17,0
-36.2,0
-39.2,0
-42.69,0
-47.23,0
-53.26,0
-60.7,0
-68.81,0
-76.08,0
-80.6,0
-80.55,0
-74.84,0
-63.55,0
-47.97,0
-30.25,0
-12.71,0
2.72,0
14.92,0
23.63,0
29.24,0
32.51,0
34.25,0
35.1,0
35.53,0
35.74,0
35.85,0
35.84,0
35.73,0
35.56,0
35.36,0
35.13,0
34.87,0
34.55,0
34.23,0
33.98,0
33.88,0
33.93,0
34.04,0
33.98,0
33.49,0
32.32,0
30.39,0
27.77,0
24.72,0
21.55,0
18.6,0
16.05,0
13.97,0
12.26,0
10.76,0
9.32,0
7.79,0
6.1,0
4.21,0
2.1,0
-0.16,0
-2.53,0
-4.9,0
-7.21,0
-9.47,0
-11.76,0
-14.2,0
-16.93,0
-19.99,0
-23.36,0
-26.92,0
-30.47,0
-33.83,0
-36.86,0
-39.54,0
-42.09,0
-44.94,0
-48.65,0
-53.69,0
-60.13,0
-67.32,0
-73.94,0
-78.12,0
-78.06,0
-72.66,0
-61.9,0
-46.97,0
-29.86,0
-12.8,0
2.43,0
14.8,0
24.1,0
30.71,0
35.22,0
38.18,0
39.95,0
40.77,0
40.83,0
40.36,0
39.59,0
38.67,0
37.67,0
36.57,0
35.33,0
34,0
32.77,0
31.82,0
31.36,0
31.41,0
31.83,0
32.36,0
32.62,0
32.2,0
30.78,0
28.18,0
24.47,0
19.98,0
15.24,0
10.84,0
7.25,0
4.68,0
3.07,0
2.08,0
1.31,0
0.35,0
-1.04,0
-2.95,0
-5.22,0
-7.57,0
-9.76,0
-11.64,0
-13.3,0
-15.01,0
-17.15,0
-19.96,0
-23.45,0
-27.39,0
-31.39,0
-35.05,0
-38.15,0
-40.72,0
-43.01,0
-45.41,0
-48.4,0
-52.4,0
-57.58,0
-63.69,0
-69.84,0
-74.6,0
-76.25,0
-73.29,0
-65,0
-51.88,0
-35.5,0
-18.14,0
-2,0
11.29,0
21.08,0
27.52,0
31.32,0
33.3,0
34.22,0
34.6,0
34.75,0
34.79,0
34.71,0
34.43,0
33.9,0
33.14,0
32.31,0
31.58,0
31.1,0
30.91,0
30.92,0
31.01,0
31.06,0
30.98,0
30.74,0
30.2,0
29.21,0
27.64,0
25.43,0
22.71,0
19.79,0
17.04,0
14.76,0
13.06,0
11.77,0
10.58,0
9.18,0
7.37,0
5.18,0
2.81,0
0.5,0
-1.56,0
-3.36,0
-5.02,0
-6.77,0
-8.84,0
-11.42,0
-14.61,0
-18.4,0
-22.66,0
-27.12,0
-31.43,0
-35.24,0
-38.38,0
-41.02,0
-43.64,0
-46.91,0
-51.44,0
-57.4,0
-64.36,0
-71.17,0
-76.23,0
-77.87,0
-74.89,0
-66.86,0
-54.34,0
-38.66,0
-21.66,0
-5.14,0
9.39,0
21.04,0
29.5,0
34.94,0
37.83,0
38.79,0
38.46,0
37.48,0
36.34,0
35.4,0
34.83,0
34.57,0
34.47,0
34.32,0
33.97,0
33.42,0
32.78,0
32.27,0
32.06,0
32.25,0
32.73,0
33.22,0
33.32,0
32.69,0
31.16,0
28.8,0
25.9,0
22.82,0
19.92,0
17.37,0
15.2,0
13.29,0
11.51,0
9.73,0
7.84,0
5.8,0
3.59,0
1.27,0
-1.04,0
-3.27,0
-5.45,0
-7.75,0
-10.4,0
-13.69,0
-17.71,0
-22.34,0
-27.21,0
-31.87,0
-35.9,0
-39.14,0
-41.72,0
-44.1,0
-46.88,0
-50.64,0
-55.79,0
-62.23,0
-69.3,0
-75.67,0
-79.62,0
-79.48,0
-74.12,0
-63.45,0
-48.51,0
-31.19,0
-13.74,0
1.85,0
14.31,0
23.21,0
28.87,0
32.02,0
33.49,0
33.99,0
34.03,0
33.89,0
33.75,0
33.66,0
33.59,0
33.44,0
33.14,0
32.63,0
31.96,0
31.32,0
30.87,0
30.77,0
31,0
31.36,0
31.52,0
31.17,0
30.05,0
28.16,0
25.64,0
22.73,0
19.72,0
16.8,0
14.05,0
11.43,0
8.88,0
6.39,0
3.97,0
1.77,0
-0.17,0
-1.89,0
-3.59,0
-5.51,0
-7.88,0
-10.8,0
-14.2,0
-17.91,0
-21.7,0
-25.38,0
-28.89,0
-32.25,0
-35.7,0
-39.65,0
-44.61,0
-50.98,0
-58.71,0
-67.09,0
-74.6,0
-79.28,0
-79.23,0
-73.35,0
-61.77,0
-45.88,0
-27.95,0
-10.41,0
4.76,0
16.55,0
24.84,0
30.24,0
33.56,0
35.57,0
36.75,0
37.32,0
37.4,0
37.12,0
36.7,0
36.39,0
36.3,0
36.38,0
36.39,0
36.14,0
35.57,0
34.87,0
34.4,0
34.43,0
34.95,0
35.61,0
35.84,0
35.05,0
32.97,0
29.67,0
25.64,0
21.49,0
17.81,0
14.92,0
12.82,0
11.25,0
9.77,0
8,0
5.72,0
3.03,0
0.21,0
-2.45,0
-4.77,0
-6.86,0
-9.04,0
-11.68,0
-15.04,0
-19.14,0
-23.77,0
-28.55,0
-33.13,0
-37.22,0
-40.77,0
-43.91,0
-47.03,0
-50.72,0
-55.59,0
-62.02,0
-69.86,0
-78.14,0
-85.14,0
-88.8,0
-87.34,0
-79.9,0
-66.95,0
-50.1,0
-31.68,0
-14,0
1.24,0
13.19,0
21.87,0
27.81,0
31.8,0
34.57,0
36.71,0
38.56,0
40.23,0
41.65,0
42.66,0
43.11,0
42.97,0
42.31,0
41.34,0
40.26,0
39.28,0
38.55,0
38.17,0
38.16,0
38.47,0
38.9,0
39.13,0
38.7,0
37.24,0
34.6,0
30.99,0
26.93,0
23.08,0
19.91,0
17.52,0
15.63,0
13.69,0
11.24,0
8.17,0
4.69,0
1.31,0
-1.54,0
-3.73,0
-5.54,0
-7.53,0
-10.29,0
-14.17,0
-19.12,0
-24.7,0
-30.26,0
-35.2,0
-39.19,0
-42.24,0
-44.77,0
-47.45,0
-51.06,0
-56.23,0
-63.17,0
-71.44,0
-79.8,0
-86.36,0
-88.99,0
-86.02,0
-76.82,0
-62.13,0
-43.89,0
-24.64,0
-6.75,0
8.13,0
19.38,0
27.27,0
32.5,0
35.94,0
38.26,0
39.93,0
41.25,0
42.33,0
43.22,0
43.92,0
44.37,0
44.49,0
44.26,0
43.69,0
42.83,0
41.8,0
40.75,0
39.89,0
39.39,0
39.33,0
39.62,0
39.89,0
39.68,0
38.56,0
36.36,0
33.25,0
29.73,0
26.36,0
23.54,0
21.37,0
19.67,0
18.03,0
16.07,0
13.56,0
10.56,0
7.31,0
4.17,0
1.41,0
-0.91,0
-3.01,0
-5.31,0
-8.29,0
-12.27,0
-17.3,0
-23.06,0
-28.99,0
-34.49,0
-39.14,0
-42.82,0
-45.81,0
-48.69,0
-52.24,0
-57.15,0
-63.82,0
-71.99,0
-80.61,0
-87.88,0
-91.67,0
-90.13,0
-82.37,0
-68.86,0
-51.29,0
-32.07,0
-13.58,0
2.47,0
15.28,0
24.83,0
31.57,0
36.07,0
38.86,0
40.46,0
41.34,0
41.93,0
42.52,0
43.2,0
43.87,0
44.36,0
44.54,0
44.43,0
44.16,0
43.92,0
43.82,0
43.93,0
44.21,0
44.54,0
44.72,0
44.52,0
43.66,0
41.97,0
39.42,0
36.14,0
32.46,0
28.76,0
25.4,0
22.59,0
20.4,0
18.6,0
16.88,0
14.86,0
12.32,0
9.31,0
6.07,0
2.95,0
0.17,0
-2.29,0
-4.77,0
-7.64,0
-11.21,0
-15.56,0
-20.46,0
-25.54,0
-30.41,0
-34.8,0
-38.66,0
-42.14,0
-45.65,0
-49.76,0
-55.09,0
-62.01,0
-70.33,0
-79.14,0
-86.81,0
-91.36,0
-91.03,0
-84.82,0
-72.91,0
-56.61,0
-38.08,0
-19.65,0
-3.25,0
10.02,0
19.96,0
27.06,0
32.14,0
35.96,0
39.03,0
41.53,0
43.48,0
44.85,0
45.69,0
46.14,0
46.33,0
46.33,0
46.09,0
45.61,0
44.89,0
44.1,0
43.48,0
43.26,0
43.48,0
43.94,0
44.23,0
43.89,0
42.55,0
40.12,0
36.8,0
32.98,0
29.14,0
25.68,0
22.82,0
20.61,0
18.9,0
17.45,0
16,0
14.31,0
12.26,0
9.85,0
7.21,0
4.51,0
1.82,0
-0.91,0
-3.88,0
-7.32,0
-11.4,0
-16.07,0
-21.09,0
-26.11,0
-30.81,0
-35.01,0
-38.7,0
-42.1,0
-45.57,0
-49.57,0
-54.56,0
-60.81,0
-68.17,0
-75.9,0
-82.6,0
-86.43,0
-85.65,0
-79.18,0
-67.08,0
-50.6,0
-31.92,0
-13.46,0
2.81,0
15.82,0
25.45,0
32.3,0
37.14,0
40.62,0
43.12,0
44.8,0
45.81,0
46.32,0
46.57,0
46.76,0
46.96,0
47.13,0
47.14,0
46.99,0
46.75,0
46.55,0
46.51,0
46.65,0
46.84,0
46.88,0
46.49,0
45.41,0
43.47,0
40.63,0
37.03,0
32.92,0
28.65,0
24.61,0
21.12,0
18.33,0
16.23,0
14.64,0
13.24,0
11.73,0
9.91,0
7.7,0
5.2,0
2.58,0
-0.1,0
-2.88,0
-5.94,0
-9.5,0
-13.68,0
-18.41,0
-23.44,0
-28.41,0
-32.95,0
-36.88,0
-40.13,0
-42.86,0
-45.35,0
-48.01,0
-51.27,0
-55.57,0
-61.14,0
-67.74,0
-74.51,0
-79.92,0
-82.1,0
-79.36,0
-70.89,0
-57.11,0
-39.61,0
-20.72,0
-2.8,0
12.39,0
24,0
32.02,0
36.97,0
39.5,0
40.28,0
39.87,0
38.78,0
37.55,0
36.59,0
36.17,0
36.29,0
36.74,0
37.2,0
37.38,0
37.14,0
36.55,0
35.88,0
35.41,0
35.39,0
35.78,0
36.29,0
36.36,0
35.44,0
33.2,0
29.7,0
25.49,0
21.3,0
17.76,0
15.11,0
13.13,0
11.33,0
9.2,0
6.48,0
3.28,0
-0.07,0
-3.2,0
-5.86,0
-8.11,0
-10.22,0
-12.58,0
-15.5,0
-19.06,0
-23.07,0
-27.15,0
-30.91,0
-34.16,0
-37.05,0
-40.01,0
-43.63,0
-48.45,0
-54.8,0
-62.65,0
-71.6,0
-80.73,0
-88.68,0
-93.81,0
-94.53,0
-89.84,0
-79.66,0
-65.07,0
-47.96,0
-30.54,0
-14.69,0
-1.51,0
8.77,0
16.54,0
22.44,0
27.04,0
30.73,0
33.72,0
36.1,0
37.93,0
39.23,0
39.95,0
40.08,0
39.67,0
38.89,0
38.05,0
37.48,0
37.43,0
37.97,0
39.05,0
40.47,0
41.91,0
43.06,0
43.53,0
43.01,0
41.37,0
38.71,0
35.39,0
31.9,0
28.72,0
26.11,0
24.04,0
22.24,0
20.33,0
18,0
15.14,0
11.82,0
8.31,0
4.92,0
1.85,0
-0.87,0
-3.44,0
-6.15,0
-9.3,0
-13.06,0
-17.37,0
-21.97,0
-26.52,0
-30.73,0
-34.46,0
-37.77,0
-40.94,0
-44.42,0
-48.8,0
-54.63,0
-62.1,0
-70.73,0
-79.26,0
-85.74,0
-88.03,0
-84.6,0
-75.05,0
-60.35,0
-42.55,0
-24.07,0
-6.99,0
7.36,0
18.55,0
26.73,0
32.31,0
35.75,0
37.51,0
38.07,0
37.97,0
37.76,0
37.87,0
38.47,0
39.47,0
40.58,0
41.49,0
42.01,0
42.1,0
41.97,0
41.84,0
41.89,0
42.17,0
42.53,0
42.67,0
42.27,0
41.11,0
39.08,0
36.28,0
32.96,0
29.41,0
25.92,0
22.71,0
19.82,0
17.2,0
14.73,0
12.26,0
9.69,0
7.02,0
4.35,0
1.82,0
-0.44,0
-2.45,0
-4.42,0
-6.78,0
-9.94,0
-14.13,0
-19.25,0
-24.88,0
-30.45,0
-35.43,0
-39.62,0
-43.16,0
-46.53,0
-50.35,0
-55.24,0
-61.51,0
-68.93,0
-76.57,0
-82.84,0
-85.85,0
-83.93,0
-76.29,0
-63.35,0
-46.7,0
-28.51,0
-10.95,0
4.4,0
16.74,0
25.94,0
32.3,0
36.28,0
38.39,0
39.2,0
39.25,0
39.05,0
38.92,0
39.03,0
39.3,0
39.56,0
39.6,0
39.25,0
38.51,0
37.5,0
36.44,0
35.57,0
35.13,0
35.15,0
35.5,0
35.86,0
35.8,0
35.04,0
33.44,0
31.12,0
28.42,0
25.7,0
23.2,0
20.95,0
18.73,0
16.25,0
13.28,0
9.78,0
6,0
2.32,0
-0.9,0
-3.57,0
-5.86,0
-8.24,0
-11.17,0
-14.94,0
-19.51,0
-24.49,0
-29.37,0
-33.64,0
-37.08,0
-39.8,0
-42.23,0
-45.09,0
-49.12,0
-54.78,0
-61.97,0
-69.8,0
-76.6,0
-80.37,0
-79.34,0
-72.62,0
-60.54,0
-44.57,0
-26.87,0
-9.65,0
5.46,0
17.63,0
26.85,0
33.62,0
38.62,0
42.41,0
45.32,0
47.49,0
49.05,0
50.08,0
50.77,0
51.29,0
51.76,0
52.2,0
52.56,0
52.84,0
53.15,0
53.67,0
54.54,0
55.75,0
56.98,0
57.68,0
57.24,0
55.2,0
51.41,0
46.12,0
39.88,0
33.39,0
27.29,0
22.06,0
17.83,0
14.44,0
11.47,0
8.32,0
4.53,0
-0.14,0
-5.49,0
-11.02,0
-16.06,0
-20.15,0
-23.19,0
-25.55,0
-27.88,0
-30.89,0
-34.95,0
-40.07,0
-45.87,0
-51.72,0
-57.03,0
-61.41,0
-64.79,0
-67.53,0
-70.22,0
-73.46,0
-77.48,0
-81.83,0
-85.31,0
-86.23,0
-83.01,0
-74.83,0
-62.02,0
-46.04,0
-28.97,0
-12.87,0
0.81,0
11.49,0
19.32,0
24.85,0
28.67,0
31.32,0
33.15,0
34.46,0
35.48,0
36.44,0
37.43,0
38.5,0
39.57,0
40.52,0
41.26,0
41.74,0
42.01,0
42.13,0
42.17,0
42.03,0
41.52,0
40.37,0
38.42,0
35.66,0
32.28,0
28.6,0
24.86,0
21.13,0
17.35,0
13.38,0
9.23,0
5.02,0
1.02,0
-2.55,0
-5.59,0
-8.23,0
-10.72,0
-13.37,0
-16.4,0
-19.95,0
-24.01,0
-28.44,0
-33.01,0
-37.51,0
-41.76,0
-45.79,0
-49.91,0
-54.62,0
-60.53,0
-68,0
-76.86,0
-86.13,0
-94.16,0
-98.86,0
-98.33,0
-91.43,0
-78.22,0
-59.95,0
-38.83,0
-17.35,0
2.22,0
18.32,0
30.26,0
38.11,0
42.53,0
44.41,0
44.66,0
43.99,0
42.83,0
41.38,0
39.69,0
37.82,0
35.88,0
34.02,0
32.42,0
31.23,0
30.53,0
30.41,0
30.85,0
31.78,0
32.91,0
33.78,0
33.81,0
32.57,0
29.89,0
26.07,0
21.75,0
17.65,0
14.27,0
11.67,0
9.52,0
7.25,0
4.36,0
0.65,0
-3.67,0
-8.19,0
-12.35,0
-15.82,0
-18.5,0
-20.58,0
-22.42,0
-24.38,0
-26.68,0
-29.37,0
-32.29,0
-35.17,0
-37.74,0
-39.89,0
-41.79,0
-43.9,0
-46.91,0
-51.48,0
-57.94,0
-65.83,0
-73.9,0
-80.16,0
-82.45,0
-79.11,0
-69.6,0
-54.75,0
-36.54,0
-17.53,0
-0.1,0
14.15,0
24.59,0
31.47,0
35.51,0
37.58,0
38.44,0
38.65,0
38.61,0
38.53,0
38.51,0
38.48,0
38.27,0
37.64,0
36.43,0
34.67,0
32.65,0
30.84,0
29.71,0
29.54,0
30.27,0
31.45,0
32.46,0
32.72,0
31.9,0
30.03,0
27.41,0
24.45,0
21.46,0
18.56,0
15.74,0
12.89,0
9.96,0
7,0
4.17,0
1.64,0
-0.5,0
-2.31,0
-3.99,0
-5.79,0
-7.95,0
-10.59,0
-13.7,0
-17.1,0
-20.59,0
-23.96,0
-27.12,0
-30.16,0
-33.44,0
-37.52,0
-42.95,0
-50.09,0
-58.65,0
-67.62,0
-75.31,0
-79.78,0
-79.4,0
-73.4,0
-62.19,0
-47.2,0
-30.51,0
-14.2,0
0.16,0
11.73,0
20.42,0
26.59,0
30.78,0
33.48,0
35.04,0
35.75,0
35.88,0
35.73,0
35.58,0
35.62,0
35.89,0
36.28,0
36.61,0
36.76,0
36.71,0
36.62,0
36.71,0
37.18,0
38.01,0
38.94,0
39.49,0
39.13,0
37.51,0
34.56,0
30.54,0
25.99,0
21.52,0
17.67,0
14.67,0
12.43,0
10.58,0
8.58,0
5.95,0
2.47,0
-1.74,0
-6.24,0
-10.49,0
-14.1,0
-16.99,0
-19.52,0
-22.42,0
-26.48,0
-32.17,0
-39.44,0
-47.49,0
-54.89,0
-59.92,0
-61.02,0
-57.23,0
-48.61,0
-36.16,0
-21.56,0
-6.8,0
6.4,0
16.92,0
24.41,0
29.19,0
31.97,0
33.57,0
34.55,0
35.16,0
35.37,0
35,0
34.02,0
32.64,0
31.24,0
30.24,0
29.9,0
30.1,0
30.6,0
31.12,0
31.53,0
31.9,0
32.37,0
32.97,0
33.52,0
33.68,0
33.05,0
31.44,0
28.9,0
25.62,0
21.87,0
17.84,0
13.62,0
9.25,0
4.83,0
0.47,0
-3.67,0
-7.55,0
-11.26,0
-14.96,0
-18.85,0
-22.97,0
-27.23,0
-31.44,0
-35.51,0
-39.48,0
-43.66,0
-48.5,0
-54.42,0
-61.59,0
-69.71,0
-77.89,0
-84.66,0
-88.32,0
-87.3,0
-80.76,0
-68.88,0
-52.91,0
-34.87,0
-16.99,0
-1.12,0
11.64,0
20.99,0
27.27,0
31.18,0
33.52,0
34.94,0
35.94,0
36.81,0
37.65,0
38.45,0
39.12,0
39.59,0
39.79,0
39.72,0
39.42,0
38.98,0
38.49,0
38.05,0
37.68,0
37.32,0
36.79,0
35.85,0
34.28,0
31.98,0
28.98,0
25.51,0
21.88,0
18.33,0
14.99,0
11.84,0
8.81,0
5.81,0
2.91,0
0.14,0
-2.47,0
-5.11,0
-8.07,0
-11.68,0
-16.09,0
-21.13,0
-26.39,0
-31.29,0
-35.47,0
-38.86,0
-41.78,0
-44.86,0
-48.82,0
-54.19,0
-61.17,0
-69.32,0
-77.54,0
-84.14,0
-87.23,0
-85.23,0
-77.46,0
-64.45,0
-47.84,0
-29.89,0
-12.8,0
1.92,0
13.65,0
22.56,0
29.22,0
34.21,0
37.89,0
40.41,0
41.86,0
42.38,0
42.2,0
41.63,0
40.88,0
40.15,0
39.5,0
39,0
38.74,0
38.8,0
39.22,0
39.91,0
40.66,0
41.11,0
40.92,0
39.86,0
37.88,0
35.14,0
31.98,0
28.7,0
25.57,0
22.69,0
20.03,0
17.48,0
14.9,0
12.21,0
9.42,0
6.62,0
3.94,0
1.43,0
-0.93,0
-3.37,0
-6.21,0
-9.73,0
-14.08,0
-19.1,0
-24.38,0
-29.41,0
-33.81,0
-37.54,0
-40.86,0
-44.34,0
-48.61,0
-54.18,0
-61.15,0
-69.04,0
-76.76,0
-82.66,0
-84.91,0
-82.04,0
-73.39,0
-59.48,0
-41.91,0
-22.94,0
-4.88,0
10.54,0
22.42,0
30.7,0
35.94,0
38.96,0
40.54,0
41.32,0
41.66,0
41.75,0
41.65,0
41.42,0
41.05,0
40.57,0
39.98,0
39.28,0
38.56,0
37.98,0
37.75,0
38.01,0
38.76,0
39.74,0
40.45,0
40.32,0
38.94,0
36.21,0
32.42,0
28.2,0
24.17,0
20.78,0
18.08,0
15.81,0
13.51,0
10.86,0
7.8,0
4.61,0
1.72,0
-0.61,0
-2.44,0
-4.2,0
-6.5,0
-9.8,0
-14.21,0
-19.42,0
-24.86,0
-29.96,0
-34.39,0
-38.13,0
-41.44,0
-44.8,0
-48.74,0
-53.73,0
-60,0
-67.32,0
-74.84,0
-81.07,0
-84.15,0
-82.35,0
-74.71,0
-61.41,0
-43.85,0
-24.29,0
-5.19,0
11.42,0
24.34,0
33.29,0
38.71,0
41.4,0
42.2,0
41.81,0
40.78,0
39.44,0
38.02,0
36.61,0
35.26,0
33.96,0
32.72,0
31.67,0
30.94,0
30.73,0
31.07,0
31.88,0
32.86,0
33.68,0
34.01,0
33.64,0
32.47,0
30.44,0
27.56,0
23.88,0
19.59,0
15.05,0
10.74,0
7.01,0
4.01,0
1.55,0
-0.78,0
-3.43,0
-6.56,0
-10.09,0
-13.69,0
-17.09,0
-20.18,0
-23.07,0
-26.03,0
-29.36,0
-33.31,0
-38.08,0
-43.85,0
-50.66,0
-58.33,0
-66.12,0
-72.74,0
-76.48,0
-75.72,0
-69.48,0
-57.86,0
-42.12,0
-24.36,0
-6.8,0
8.73,0
21.23,0
30.52,0
36.95,0
41.03,0
43.28,0
44.08,0
43.77,0
42.7,0
41.21,0
39.59,0
38.02,0
36.59,0
35.36,0
34.36,0
33.67,0
33.31,0
33.28,0
33.48,0
33.77,0
33.95,0
33.82,0
33.18,0
31.89,0
29.89,0
27.2,0
24,0
20.51,0
16.95,0
13.51,0
10.3,0
7.38,0
4.76,0
2.45,0
0.36,0
-1.67,0
-3.87,0
-6.51,0
-9.75,0
-13.63,0
-18.03,0
-22.7,0
-27.39,0
-31.89,0
-36.19,0
-40.45,0
-45.07,0
-50.53,0
-57.21,0
-65.12,0
-73.67,0
-81.51,0
-86.81,0
-87.71,0
-82.9,0
-72.19,0
-56.61,0
-38.15,0
-19.22,0
-1.99,0
12.15,0
22.64,0
29.68,0
33.9,0
36.07,0
36.86,0
36.85,0
36.41,0
35.76,0
35.02,0
34.27,0
33.51,0
32.8,0
32.15,0
31.58,0
31.14,0
30.82,0
30.66,0
30.66,0
30.8,0
30.98,0
30.98,0
30.48,0
29.16,0
26.78,0
23.24,0
18.75,0
13.74,0
8.79,0
4.51,0
1.26,0
-0.89,0
-2.29,0
-3.58,0
-5.39,0
-8.11,0
-11.76,0
-15.99,0
-20.32,0
-24.29,0
-27.75,0
-30.76,0
-33.67,0
-36.96,0
-41.17,0
-46.75,0
-53.88,0
-62.19,0
-70.58,0
-77.26,0
-80.19,0
-77.71,0
-69.21,0
-55.36,0
-37.98,0
-19.46,0
-2.01,0
12.85,0
24.44,0
32.83,0
38.43,0
41.79,0
43.41,0
43.74,0
43.22,0
42.21,0
40.97,0
39.66,0
38.35,0
37.03,0
35.76,0
34.67,0
33.95,0
33.78,0
34.13,0
34.81,0
35.43,0
35.61,0
35.07,0
33.73,0
31.7,0
29.15,0
26.23,0
23.01,0
19.5,0
15.81,0
12.06,0
8.47,0
5.2,0
2.31,0
-0.26,0
-2.65,0
-5.02,0
-7.48,0
-10.11,0
-13.03,0
-16.33,0
-20.08,0
-24.29,0
-28.82,0
-33.42,0
-37.87,0
-42.1,0
