bvp,label
-87.85,0
-76.42,0
-67.61,0
-60.05,0
-52.28,0
-43.44,0
-33.67,0
-23.88,0
-15.23,0
-8.44,0
-3.42,0
0.5,0
4.16,0
8.07,0
12.14,0
15.79,0
18.23,0
18.91,0
17.78,0
15.36,0
12.46,0
9.89,0
8.09,0
6.93,0
5.69,0
3.35,0
-1.09,0
-8.02,0
-16.73,0
-25.36,0
-31.17,0
-31.43,0
-24.44,0
-10.3,0
8.95,0
29.97,0
49.22,0
64.11,0
73.62,0
78.2,0
79.14,0
77.81,0
75.13,0
71.56,0
67.3,0
62.61,0
57.91,0
53.61,0
49.96,0
46.95,0
44.34,0
41.87,0
39.4,0
37,0
34.79,0
32.81,0
30.88,0
28.66,0
25.73,0
21.85,0
17.1,0
11.79,0
6.43,0
1.48,0
-2.82,0
-6.57,0
-10.17,0
-14.25,0
-19.49,0
-26.27,0
-34.33,0
-42.43,0
-48.48,0
-50.07,0
-45.3,0
-33.69,0
-16.56,0
3.28,0
22.43,0
38.12,0
48.92,0
54.94,0
57.26,0
57.22,0
55.81,0
53.53,0
50.62,0
47.31,0
43.96,0
40.91,0
38.29,0
35.92,0
33.46,0
30.61,0
27.36,0
24.06,0
21.22,0
19.21,0
17.99,0
17.09,0
15.79,0
13.42,0
9.65,0
4.66,0
-0.91,0
-6.31,0
-10.92,0
-14.54,0
-17.49,0
-20.45,0
-24.3,0
-29.79,0
-37.28,0
-46.44,0
-55.96,0
-63.67,0
-67,0
-63.78,0
-53.15,0
-36.1,0
-15.27,0
5.87,0
24.21,0
37.88,0
46.49,0
50.81,0
52.04,0
51.32,0
49.4,0
46.78,0
43.86,0
40.98,0
38.36,0
36.05,0
33.87,0
31.49,0
28.67,0
25.43,0
22.02,0
18.9,0
16.5,0
14.95,0
13.97,0
12.9,0
11.01,0
7.82,0
3.39,0
-1.69,0
-6.59,0
-10.66,0
-13.74,0
-16.25,0
-18.93,0
-22.61,0
-27.95,0
-35.15,0
-43.86,0
-52.94,0
-60.42,0
-63.9,0
-61.24,0
-51.45,0
-35.31,0
-15.3,0
5.09,0
22.63,0
35.33,0
42.85,0
46.14,0
46.64,0
45.54,0
43.52,0
40.81,0
37.61,0
34.24,0
31.12,0
28.52,0
26.39,0
24.43,0
22.23,0
19.61,0
16.76,0
14.12,0
12.09,0
10.85,0
10.1,0
9.26,0
7.71,0
5.1,0
1.48,0
-2.8,0
-7.19,0
-11.28,0
-14.92,0
-18.29,0
-21.86,0
-26.34,0
-32.38,0
-40.22,0
-49.3,0
-57.94,0
-63.61,0
-63.66,0
-56.36,0
-41.77,0
-21.98,0
-0.41,0
19.32,0
34.61,0
44.42,0
49.29,0
50.54,0
49.58,0
47.42,0
44.57,0
41.22,0
37.49,0
33.57,0
29.7,0
26.12,0
23.02,0
20.43,0
18.3,0
16.52,0
14.87,0
13.18,0
11.22,0
8.88,0
6.1,0
2.96,0
-0.42,0
-3.88,0
-7.27,0
-10.56,0
-13.85,0
-17.32,0
-21.3,0
-26.2,0
-32.39,0
-40.01,0
-48.5,0
-56.37,0
-61.39,0
-61.16,0
-54.08,0
-40.2,0
-21.39,0
-0.89,0
17.87,0
32.39,0
41.77,0
46.5,0
47.95,0
47.46,0
45.97,0
43.85,0
41.16,0
37.93,0
34.23,0
30.25,0
26.25,0
22.5,0
19.23,0
16.56,0
14.47,0
12.78,0
11.18,0
9.36,0
7.11,0
4.39,0
1.32,0
-1.96,0
-5.28,0
-8.6,0
-11.95,0
-15.42,0
-19.19,0
-23.57,0
-28.99,0
-35.85,0
-44.16,0
-53.08,0
-60.78,0
-64.75,0
-62.67,0
-53.36,0
-37.45,0
-17.33,0
3.64,0
22.29,0
36.57,0
45.92,0
50.94,0
52.74,0
52.41,0
50.75,0
48.3,0
45.47,0
42.59,0
39.82,0
37.18,0
34.49,0
31.61,0
28.5,0
25.32,0
22.32,0
19.72,0
17.54,0
15.6,0
13.55,0
11.08,0
8.03,0
4.45,0
0.51,0
-3.52,0
-7.47,0
-11.28,0
-15.07,0
-19.09,0
-23.75,0
-29.5,0
-36.65,0
-45.02,0
-53.66,0
-60.77,0
-64.01,0
-61.37,0
-51.94,0
-36.49,0
-17.38,0
2.21,0
19.35,0
32.19,0
40.41,0
44.77,0
46.48,0
46.58,0
45.63,0
43.84,0
41.35,0
38.47,0
35.65,0
33.32,0
31.58,0
30.12,0
28.38,0
25.82,0
22.31,0
18.2,0
14.2,0
11.05,0
9.07,0
7.95,0
6.9,0
5.02,0
1.76,0
-2.81,0
-8.05,0
-13.09,0
-17.27,0
-20.43,0
-22.96,0
-25.56,0
-29.01,0
-33.92,0
-40.54,0
-48.62,0
-57.21,0
-64.67,0
-68.87,0
-67.81,0
-60.41,0
-47.04,0
-29.67,0
-11.22,0
5.41,0
18.31,0
26.91,0
31.8,0
34.06,0
34.66,0
34.11,0
32.62,0
30.37,0
27.71,0
25.19,0
23.28,0
22.11,0
21.41,0
20.62,0
19.22,0
17.04,0
14.37,0
11.8,0
9.93,0
8.94,0
8.52,0
7.96,0
6.42,0
3.43,0
-0.96,0
-6.19,0
-11.46,0
-16.06,0
-19.65,0
-22.32,0
-24.53,0
-26.99,0
-30.43,0
-35.41,0
-42.09,0
-49.96,0
-57.69,0
-63.27,0
-64.49,0
-59.7,0
-48.45,0
-31.9,0
-12.47,0
6.85,0
23.44,0
35.68,0
43.15,0
46.45,0
46.64,0
44.78,0
41.78,0
38.25,0
34.61,0
31.18,0
28.16,0
25.61,0
23.46,0
21.54,0
19.65,0
17.61,0
15.39,0
13.1,0
11,0
9.28,0
7.93,0
6.67,0
5.04,0
2.61,0
-0.77,0
-4.88,0
-9.25,0
-13.4,0
-17.1,0
-20.51,0
-24.14,0
-28.63,0
-34.45,0
-41.61,0
-49.34,0
-56.14,0
-59.96,0
-58.86,0
-51.65,0
-38.54,0
-21.24,0
-2.52,0
14.66,0
28.11,0
36.9,0
41.36,0
42.59,0
41.79,0
39.9,0
37.42,0
34.63,0
31.69,0
28.79,0
26.04,0
23.49,0
21.04,0
18.59,0
16.12,0
13.65,0
11.27,0
9.05,0
6.92,0
4.71,0
2.22,0
-0.66,0
-3.99,0
-7.7,0
-11.6,0
-15.54,0
-19.35,0
-23.04,0
-26.76,0
-30.89,0
-35.92,0
-42.28,0
-49.95,0
-58.18,0
-65.34,0
-69.24,0
-67.74,0
-59.65,0
-45.25,0
-26.42,0
-6.09,0
12.72,0
27.77,0
38.13,0
44.06,0
46.53,0
46.65,0
45.35,0
43.19,0
40.58,0
37.84,0
35.25,0
32.98,0
31,0
29.14,0
27.08,0
24.64,0
21.84,0
18.89,0
16.19,0
14.03,0
12.47,0
11.23,0
9.77,0
7.56,0
4.33,0
0.24,0
-4.19,0
-8.34,0
-11.75,0
-14.41,0
-16.75,0
-19.52,0
-23.48,0
-29.19,0
-36.73,0
-45.49,0
-54.04,0
-60.22,0
-61.67,0
-56.61,0
-44.6,0
-27.01,0
-6.66,0
13.02,0
29.2,0
40.43,0
46.79,0
49.41,0
49.64,0
48.43,0
46.21,0
43.1,0
39.27,0
35.11,0
31.14,0
27.73,0
24.88,0
22.28,0
19.43,0
16.04,0
12.2,0
8.39,0
5.3,0
3.4,0
2.65,0
2.45,0
1.88,0
0.05,0
-3.44,0
-8.35,0
-13.85,0
-18.95,0
-22.89,0
-25.5,0
-27.25,0
-29.01,0
-31.79,0
-36.27,0
-42.57,0
-50.1,0
-57.53,0
-63.02,0
-64.55,0
-60.56,0
-50.41,0
-34.82,0
-15.72,0
4.15,0
22.01,0
35.86,0
44.85,0
49.28,0
50.21,0
48.94,0
46.5,0
43.6,0
40.6,0
37.7,0
35.08,0
32.83,0
30.85,0
28.9,0
26.62,0
23.82,0
20.59,0
17.31,0
14.5,0
12.46,0
11.08,0
9.89,0
8.23,0
5.6,0
1.93,0
-2.44,0
-6.88,0
-10.86,0
-14.15,0
-16.97,0
-19.93,0
-23.76,0
-29.12,0
-36.16,0
-44.35,0
-52.23,0
-57.69,0
-58.44,0
-52.79,0
-40.4,0
-22.51,0
-1.69,0
19.08,0
37.21,0
51.33,0
61.24,0
67.64,0
71.46,0
73.5,0
74.2,0
73.79,0
72.41,0
70.13,0
66.95,0
62.71,0
57.17,0
50.14,0
41.65,0
32,0
21.68,0
11.23,0
1.13,0
-8.28,0
-16.81,0
-24.43,0
-31.17,0
-37.16,0
-42.54,0
-47.38,0
-51.71,0
-55.46,0
-58.59,0
-61.23,0
-63.71,0
-66.45,0
-69.62,0
-72.83,0
-75,0
-74.61,0
-70.27,0
-61.37,0
-48.48,0
-33.27,0
-17.9,0
-4.27,0
6.56,0
14.48,0
20.05,0
23.96,0
26.73,0
28.56,0
29.53,0
29.75,0
29.46,0
28.98,0
28.52,0
28.16,0
27.86,0
27.55,0
27.16,0
26.69,0
26.12,0
25.41,0
24.46,0
23.2,0
21.55,0
19.54,0
17.19,0
14.57,0
11.76,0
8.91,0
6.14,0
3.5,0
0.81,0
-2.3,0
-6.25,0
-11.12,0
-16.46,0
-21.13,0
-23.58,0
-22.46,0
-17.12,0
-8.01,0
3.49,0
15.51,0
26.34,0
34.93,0
41.04,0
45,0
47.36,0
48.52,0
48.56,0
47.36,0
44.83,0
41.1,0
36.55,0
31.77,0
27.28,0
23.32,0
19.76,0
16.21,0
12.22,0
7.51,0
2.1,0
-3.74,0
-9.62,0
-15.23,0
-20.46,0
-25.38,0
-30.21,0
-35.19,0
-40.61,0
-46.79,0
-54.06,0
-62.59,0
-72.06,0
-81.39,0
-88.68,0
-91.73,0
-88.61,0
-78.5,0
-61.94,0
-40.83,0
-17.81,0
4.52,0
24.19,0
40.12,0
52.07,0
60.32,0
65.38,0
67.78,0
68.02,0
66.58,0
63.95,0
60.64,0
57.13,0
53.87,0
51.11,0
48.87,0
46.97,0
45.07,0
42.84,0
40.13,0
37,0
33.64,0
30.27,0
26.93,0
23.43,0
19.45,0
14.69,0
9.12,0
3.03,0
-3.05,0
-8.56,0
-13.19,0
-16.87,0
-19.71,0
-21.8,0
-23.01,0
-23.04,0
-21.61,0
-18.68,0
-14.61,0
-10.09,0
-5.79,0
-2.11,0
0.99,0
3.91,0
7.03,0
10.38,0
13.57,0
15.87,0
16.57,0
15.4,0
12.58,0
8.78,0
4.62,0
0.44,0
-3.92,0
-8.84,0
-14.6,0
-21.07,0
-27.61,0
-33.39,0
-37.76,0
-40.52,0
-42.1,0
-43.38,0
-45.34,0
-48.81,0
-54.26,0
-61.65,0
-70.64,0
-80.6,0
-90.62,0
-99.59,0
-106.21,0
-109.18,0
-107.46,0
-100.66,0
-89.27,0
-74.67,0
-58.73,0
-43.23,0
-29.37,0
-17.49,0
-7.26,0
1.9,0
10.23,0
17.47,0
22.93,0
25.95,0
26.32,0
24.49,0
21.43,0
18.41,0
16.5,0
16.22,0
17.52,0
19.81,0
22.22,0
23.87,0
24.16,0
22.87,0
20.25,0
16.9,0
13.53,0
10.79,0
8.9,0
7.6,0
6.12,0
3.52,0
-0.98,0
-7.57,0
-15.7,0
-24.13,0
-31.36,0
-35.98,0
-37.16,0
-34.71,0
-29.08,0
-21.12,0
-11.84,0
-2.26,0
6.71,0
14.31,0
19.95,0
23.35,0
24.56,0
23.93,0
22.02,0
19.42,0
16.68,0
14.22,0
12.35,0
11.26,0
11.08,0
11.74,0
13.02,0
14.49,0
15.74,0
16.44,0
16.46,0
15.92,0
14.99,0
13.75,0
12.01,0
9.46,0
5.75,0
0.79,0
-5.17,0
-11.46,0
-17.3,0
-21.86,0
-24.52,0
-24.96,0
-23.1,0
-19.16,0
-13.5,0
-6.67,0
0.74,0
8.15,0
15.05,0
21.06,0
25.81,0
28.98,0
30.29,0
29.57,0
26.94,0
22.85,0
18.05,0
13.45,0
9.87,0
7.8,0
7.35,0
8.19,0
9.75,0
11.37,0
12.53,0
12.98,0
12.8,0
12.24,0
11.54,0
10.7,0
9.39,0
6.95,0
2.75,0
-3.54,0
-11.63,0
-20.54,0
-28.78,0
-34.74,0
-37.16,0
-35.53,0
-30.15,0
-22,0
-12.42,0
-2.67,0
6.34,0
14.11,0
20.5,0
25.52,0
29.17,0
31.4,0
32.15,0
31.49,0
29.67,0
27.16,0
24.52,0
22.18,0
20.41,0
19.16,0
18.2,0
17.18,0
15.83,0
14.07,0
12.04,0
9.96,0
7.98,0
6.1,0
4.09,0
1.64,0
-1.58,0
-5.77,0
-10.93,0
-16.92,0
-23.42,0
-29.95,0
-35.76,0
-39.89,0
-41.38,0
-39.5,0
-34.13,0
-25.86,0
-15.92,0
-5.77,0
3.29,0
10.48,0
15.56,0
18.75,0
20.44,0
21.04,0
20.83,0
20.04,0
18.86,0
17.53,0
16.23,0
15.15,0
14.38,0
13.98,0
13.91,0
13.99,0
13.96,0
13.49,0
12.34,0
10.47,0
8.09,0
5.53,0
3.11,0
0.9,0
-1.25,0
-3.71,0
-6.89,0
-11.04,0
-16.27,0
-22.44,0
-29.19,0
-35.87,0
-41.51,0
-44.95,0
-45.03,0
-41.07,0
-33.21,0
-22.49,0
-10.67,0
0.42,0
9.37,0
15.64,0
19.46,0
21.58,0
22.75,0
23.42,0
23.75,0
23.71,0
23.32,0
22.71,0
22.12,0
21.68,0
21.39,0
21.11,0
20.63,0
19.76,0
18.27,0
15.96,0
12.61,0
8.14,0
2.72,0
-3.13,0
-8.67,0
-13.14,0
-16.12,0
-17.73,0
-18.67,0
-20.02,0
-22.88,0
-27.95,0
-35.25,0
-43.93,0
-52.41,0
-58.65,0
-60.82,0
-57.74,0
-49.36,0
-36.84,0
-22.19,0
-7.65,0
4.97,0
14.71,0
21.5,0
25.91,0
28.68,0
30.41,0
31.38,0
31.66,0
31.22,0
30.09,0
28.43,0
26.45,0
24.42,0
22.47,0
20.72,0
19.14,0
17.67,0
16.19,0
14.52,0
12.53,0
10.2,0
7.64,0
5.08,0
2.8,0
0.9,0
-0.72,0
-2.44,0
-4.8,0
-8.38,0
-13.49,0
-20.09,0
-27.6,0
-34.99,0
-40.85,0
-43.82,0
-42.9,0
-37.84,0
-29.28,0
-18.58,0
-7.45,0
2.59,0
10.54,0
16.1,0
19.54,0
21.38,0
22.13,0
22.12,0
21.52,0
20.43,0
19.05,0
17.63,0
16.48,0
15.85,0
15.8,0
16.22,0
16.83,0
17.29,0
17.28,0
16.72,0
15.67,0
14.3,0
12.85,0
11.34,0
9.61,0
7.35,0
4.19,0
-0.07,0
-5.41,0
-11.62,0
-18.39,0
-25.31,0
-31.9,0
-37.48,0
-41.16,0
-41.98,0
-39.18,0
-32.61,0
-22.92,0
-11.52,0
-0.17,0
9.53,0
16.71,0
21.3,0
23.89,0
25.31,0
26.17,0
26.65,0
26.58,0
25.69,0
23.88,0
21.39,0
18.66,0
16.14,0
14.09,0
12.46,0
10.98,0
9.36,0
7.46,0
5.41,0
3.47,0
1.93,0
0.92,0
0.35,0
-0.14,0
-0.99,0
-2.69,0
-5.54,0
-9.64,0
-14.89,0
-20.93,0
-27.14,0
-32.61,0
-36.29,0
-37.13,0
-34.45,0
-28.26,0
-19.35,0
-9.12,0
0.89,0
9.47,0
16.04,0
20.62,0
23.6,0
25.32,0
25.93,0
25.39,0
23.68,0
20.98,0
17.76,0
14.56,0
11.98,0
10.31,0
9.58,0
9.52,0
9.76,0
9.86,0
9.54,0
8.71,0
7.39,0
5.78,0
4.07,0
2.42,0
0.84,0
-0.78,0
-2.78,0
-5.55,0
-9.51,0
-14.87,0
-21.35,0
-28.19,0
-34.06,0
-37.49,0
-37.29,0
-33.04,0
-25.27,0
-15.3,0
-4.88,0
4.44,0
11.63,0
16.43,0
19.16,0
20.41,0
20.79,0
20.71,0
20.33,0
19.67,0
18.7,0
17.41,0
15.93,0
14.4,0
13.01,0
11.84,0
10.91,0
10.07,0
9.13,0
7.88,0
6.24,0
4.17,0
1.8,0
-0.71,0
-3.17,0
-5.48,0
-7.66,0
-9.95,0
-12.73,0
-16.44,0
-21.34,0
-27.33,0
-33.73,0
-39.39,0
-42.93,0
-43.19,0
-39.64,0
-32.57,0
-23.04,0
-12.54,0
-2.5,0
6.03,0
12.51,0
16.93,0
19.51,0
20.59,0
20.49,0
19.51,0
17.95,0
16.09,0
14.26,0
12.65,0
11.42,0
10.57,0
9.98,0
9.48,0
8.85,0
7.97,0
6.82,0
5.47,0
4.05,0
2.67,0
1.35,0
0.07,0
-1.3,0
-2.9,0
-4.92,0
-7.57,0
-11.09,0
-15.68,0
-21.29,0
-27.58,0
-33.76,0
-38.75,0
-41.45,0
-41.04,0
-37.24,0
-30.45,0
-21.59,0
-11.87,0
-2.47,0
5.69,0
12.12,0
16.65,0
19.48,0
20.86,0
21.13,0
20.55,0
19.34,0
17.71,0
15.86,0
14.06,0
12.53,0
11.41,0
10.69,0
10.23,0
9.79,0
9.13,0
8.17,0
6.91,0
5.46,0
3.95,0
2.47,0
1.06,0
-0.29,0
-1.65,0
-3.23,0
-5.32,0
-8.3,0
-12.42,0
-17.66,0
-23.52,0
-29.07,0
-33.15,0
-34.76,0
-33.33,0
-28.94,0
-22.26,0
-14.33,0
-6.2,0
1.24,0
7.43,0
12.06,0
15.04,0
16.49,0
16.59,0
15.73,0
14.28,0
12.64,0
11.08,0
9.74,0
8.62,0
7.67,0
6.8,0
5.99,0
5.25,0
4.58,0
4.05,0
3.67,0
3.42,0
3.22,0
2.91,0
2.25,0
1.06,0
-0.85,0
-3.58,0
-7.17,0
-11.63,0
-16.86,0
-22.54,0
-28.04,0
-32.42,0
-34.58,0
-33.69,0
-29.51,0
-22.54,0
-13.93,0
-5.11,0
2.76,0
8.98,0
13.5,0
16.59,0
18.63,0
19.79,0
20.09,0
19.47,0
18.02,0
16.03,0
13.89,0
12.02,0
10.65,0
9.8,0
9.27,0
8.83,0
8.21,0
7.28,0
6.01,0
4.49,0
2.92,0
1.4,0
0,0
-1.41,0
-3.03,0
-5.11,0
-7.9,0
-11.51,0
-16.02,0
-21.4,0
-27.36,0
-33.31,0
-38.32,0
-41.19,0
-40.88,0
-36.89,0
-29.53,0
-19.94,0
-9.71,0
-0.31,0
7.32,0
12.95,0
16.87,0
19.58,0
21.42,0
22.57,0
23.01,0
22.77,0
21.94,0
20.71,0
19.28,0
17.86,0
16.56,0
15.47,0
14.66,0
14.11,0
13.65,0
13.07,0
12.12,0
10.65,0
8.74,0
6.57,0
4.31,0
2.04,0
-0.34,0
-3.03,0
-6.18,0
-9.93,0
-14.38,0
-19.63,0
-25.7,0
-32.36,0
-38.95,0
-44.36,0
-47.32,0
-46.69,0
-42.06,0
-33.9,0
-23.43,0
-12.32,0
-2.09,0
6.29,0
12.55,0
16.96,0
20.07,0
22.37,0
24.08,0
25.17,0
25.52,0
25.02,0
23.77,0
22.01,0
20.12,0
18.43,0
17.13,0
16.28,0
15.85,0
15.73,0
15.81,0
15.93,0
15.89,0
15.41,0
14.23,0
12.19,0
9.35,0
5.93,0
2.3,0
-1.25,0
-4.65,0
-8.12,0
-12.12,0
-17.12,0
-23.32,0
-30.42,0
-37.56,0
-43.47,0
-46.82,0
-46.66,0
-42.62,0
-35.14,0
-25.23,0
-14.22,0
-3.42,0
6.17,0
13.93,0
19.65,0
23.37,0
25.36,0
25.97,0
25.64,0
24.78,0
23.82,0
23.04,0
22.53,0
22.15,0
21.65,0
20.75,0
19.41,0
17.8,0
16.28,0
15.2,0
14.65,0
14.45,0
14.18,0
13.4,0
11.83,0
9.48,0
6.53,0
3.23,0
-0.2,0
-3.66,0
-7.18,0
-10.98,0
-15.3,0
-20.48,0
-26.72,0
-33.89,0
-41.33,0
-47.82,0
-51.84,0
-51.98,0
-47.51,0
-38.66,0
-26.64,0
-13.29,0
-0.45,0
10.44,0
18.72,0
24.42,0
27.97,0
29.98,0
30.97,0
31.33,0
31.32,0
31.08,0
30.55,0
29.63,0
28.1,0
25.92,0
23.22,0
20.43,0
18.03,0
16.36,0
15.49,0
15.06,0
14.55,0
13.43,0
11.39,0
8.39,0
4.6,0
0.34,0
-4.05,0
-8.2,0
-11.89,0
-15.09,0
-18.04,0
-21.22,0
-25.22,0
-30.47,0
-36.94,0
-43.89,0
-49.99,0
-53.6,0
-53.27,0
-48.33,0
-39.1,0
-26.89,0
-13.54,0
-0.92,0
9.64,0
17.53,0
22.8,0
25.9,0
27.36,0
27.7,0
27.29,0
26.43,0
25.32,0
24.06,0
22.61,0
20.93,0
18.97,0
16.86,0
14.85,0
13.19,0
12.07,0
11.47,0
11.19,0
10.92,0
10.34,0
9.15,0
7.22,0
4.56,0
1.37,0
-2.02,0
-5.28,0
-8.24,0
-11.06,0
-14.28,0
-18.46,0
-23.98,0
-30.55,0
-37.11,0
-42.1,0
-43.86,0
-41.33,0
-34.35,0
-23.79,0
-11.26,0
1.32,0
12.36,0
20.92,0
26.77,0
30.33,0
32.22,0
33,0
32.97,0
32.17,0
30.54,0
28.12,0
25.16,0
22.11,0
19.43,0
17.43,0
16.09,0
15.16,0
14.27,0
13.08,0
11.45,0
9.43,0
7.11,0
4.66,0
2.17,0
-0.28,0
-2.68,0
-5.12,0
-7.81,0
-11.07,0
-15.36,0
-21,0
-28,0
-35.85,0
-43.42,0
-49.2,0
-51.65,0
-49.73,0
-43.24,0
-32.96,0
-20.4,0
-7.41,0
4.41,0
13.97,0
20.92,0
25.44,0
28.07,0
29.37,0
29.73,0
29.39,0
28.39,0
26.76,0
24.6,0
22.16,0
19.74,0
17.65,0
16,0
14.76,0
13.71,0
12.59,0
11.19,0
9.49,0
7.55,0
5.5,0
3.42,0
1.28,0
-1.01,0
-3.58,0
-6.63,0
-10.42,0
-15.29,0
-21.54,0
-29.24,0
-37.97,0
-46.62,0
-53.53,0
-56.88,0
-55.34,0
-48.49,0
-37.15,0
-23.15,0
-8.71,0
4.2,0
14.38,0
21.59,0
26.24,0
29.08,0
30.83,0
31.89,0
32.44,0
32.49,0
32.04,0
31.13,0
29.87,0
28.38,0
26.8,0
25.16,0
23.53,0
21.94,0
20.44,0
19.01,0
17.59,0
16.01,0
14.04,0
11.49,0
8.31,0
4.64,0
0.76,0
-3.04,0
-6.66,0
-10.32,0
-14.51,0
-19.86,0
-26.75,0
-35,0
-43.66,0
-51.11,0
-55.46,0
-55.16,0
-49.55,0
-39.16,0
-25.59,0
-10.98,0
2.64,0
13.91,0
22.39,0
28.32,0
32.31,0
34.87,0
36.35,0
36.8,0
36.27,0
34.9,0
32.95,0
30.73,0
28.53,0
26.43,0
24.47,0
22.63,0
21,0
19.77,0
19.09,0
18.88,0
18.76,0
18.09,0
16.18,0
12.69,0
7.83,0
2.26,0
-3.16,0
-7.8,0
-11.61,0
-15.06,0
-18.97,0
-24.14,0
-30.97,0
-39.28,0
-48.29,0
-56.67,0
-62.79,0
-65.1,0
-62.52,0
-54.89,0
-43.11,0
-28.89,0
-14.32,0
-1.22,0
9.37,0
17.24,0
22.82,0
26.75,0
29.57,0
31.57,0
32.83,0
33.38,0
33.22,0
32.48,0
31.29,0
29.83,0
28.26,0
26.71,0
25.32,0
24.15,0
23.2,0
22.37,0
21.48,0
20.34,0
18.72,0
16.44,0
13.44,0
9.76,0
5.58,0
1.17,0
-3.25,0
-7.55,0
-11.83,0
-16.37,0
-21.61,0
-27.85,0
-35.1,0
-42.76,0
-49.58,0
-53.88,0
-54.06,0
-49.2,0
-39.45,0
-26.14,0
-11.31,0
2.84,0
14.66,0
23.34,0
28.92,0
32,0
33.36,0
33.71,0
33.59,0
33.31,0
32.97,0
32.52,0
31.8,0
30.6,0
28.79,0
26.42,0
23.68,0
20.87,0
18.22,0
15.92,0
13.91,0
12.07,0
10.18,0
8.04,0
5.52,0
2.55,0
-0.84,0
-4.55,0
-8.48,0
-12.65,0
-17.19,0
-22.44,0
-28.72,0
-36.16,0
-44.28,0
