eda,label
0.734141,0
0.736702,0
0.740544,0
0.737983,0
0.740544,0
0.748228,0
0.740544,0
0.746947,0
0.749508,0
0.750789,0
0.757192,0
0.75207,0
0.748228,0
0.758473,0
0.755912,0
0.757192,0
0.754631,0
0.75207,0
0.750789,0
0.75207,0
0.75335,0
0.75207,0
0.744386,0
0.741825,0
0.748228,0
0.740544,0
0.735421,0
0.702125,0
0.666267,0
0.638093,0
0.622725,0
0.617603,0
0.625287,0
0.663706,0
0.686757,0
0.690599,0
0.690599,0
0.697002,0
0.699564,0
0.702125,0
0.713651,0
0.721334,0
0.721334,0
0.729018,0
0.727738,0
0.718773,0
0.716212,0
0.708528,0
0.713651,0
0.708528,0
0.698283,0
0.702125,0
0.707247,0
0.705967,0
0.705967,0
0.702125,0
0.700844,0
0.703406,0
0.704686,0
0.707247,0
0.704686,0
0.698283,0
0.703406,0
0.707247,0
0.709809,0
0.703406,0
0.703406,0
0.700844,0
0.704686,0
0.705967,0
0.703406,0
0.699564,0
0.698283,0
0.697002,0
0.697002,0
0.695722,0
0.695722,0
0.694441,0
0.694441,0
0.702125,0
0.700844,0
0.697002,0
0.695722,0
0.69188,0
0.703406,0
0.702125,0
0.702125,0
0.698283,0
0.69316,0
0.698283,0
0.698283,0
0.697002,0
0.694441,0
0.69188,0
0.69188,0
0.698283,0
0.694441,0
0.688038,0
0.684196,0
0.681635,0
0.684196,0
0.686757,0
0.688038,0
0.690599,0
0.69188,0
0.689319,0
0.700844,0
0.698283,0
0.694441,0
0.69316,0
0.695722,0
0.69316,0
0.69188,0
0.684196,0
0.684196,0
0.680354,0
0.681635,0
0.684196,0
0.682915,0
0.677793,0
0.673951,0
0.675232,0
0.677793,0
0.676512,0
0.677793,0
0.673951,0
0.675232,0
0.67139,0
0.67267,0
0.667548,0
0.667548,0
0.666267,0
0.668828,0
0.670109,0
0.666267,0
0.659864,0
0.661144,0
0.663706,0
0.657303,0
0.661144,0
0.662425,0
0.666267,0
0.667548,0
0.667548,0
0.664986,0
0.659864,0
0.662425,0
0.664986,0
0.661144,0
0.653461,0
0.654741,0
0.650899,0
0.657303,0
0.656022,0
0.65218,0
0.647058,0
0.653461,0
0.653461,0
0.654741,0
0.647058,0
0.638093,0
0.641935,0
0.644496,0
0.641935,0
0.640654,0
0.643216,0
0.662425,0
0.653461,0
0.638093,0
0.640654,0
0.640654,0
0.640654,0
0.641935,0
0.639374,0
0.638093,0
0.634251,0
0.662425,0
0.653461,0
0.643216,0
0.663706,0
0.663706,0
0.670109,0
0.667548,0
0.666267,0
0.67139,0
0.664986,0
0.668828,0
0.673951,0
0.677793,0
0.680354,0
0.661144,0
0.644496,0
0.643216,0
0.641935,0
0.634251,0
0.645777,0
0.650899,0
0.664986,0
0.670109,0
0.661144,0
0.654741,0
0.684196,0
0.702125,0
0.69188,0
0.703406,0
0.704686,0
0.700844,0
0.704686,0
0.698283,0
0.704686,0
0.700844,0
0.698283,0
0.700844,0
0.700844,0
0.704686,0
0.681635,0
0.682915,0
0.67139,0
0.702125,0
0.695722,0
0.69316,0
0.695722,0
0.697002,0
0.698283,0
0.69188,0
0.686757,0
0.653461,0
0.658583,0
0.657303,0
0.659864,0
0.650899,0
0.654741,0
0.67139,0
0.682915,0
0.686757,0
0.680354,0
0.682915,0
0.682915,0
0.684196,0
0.681635,0
0.684196,0
0.681635,0
0.677793,0
0.668828,0
0.640654,0
0.629129,0
0.650899,0
0.654741,0
0.654741,0
0.664986,0
0.659864,0
0.663706,0
0.668828,0
0.664986,0
0.67139,0
0.666267,0
0.673951,0
0.67139,0
0.67267,0
0.664986,0
0.670109,0
0.668828,0
0.67267,0
0.67267,0
0.677793,0
0.673951,0
0.673951,0
0.682915,0
0.677793,0
0.682915,0
0.679073,0
0.686757,0
0.689319,0
0.681635,0
0.681635,0
0.677793,0
0.677793,0
0.681635,0
0.684196,0
0.662425,0
0.668828,0
0.670109,0
0.67267,0
0.641935,0
0.639374,0
0.632971,0
0.632971,0
0.638093,0
0.636812,0
0.632971,0
0.643216,0
0.640654,0
0.641935,0
0.644496,0
0.644496,0
0.644496,0
0.641935,0
0.644496,0
0.643216,0
0.639374,0
0.65218,0
0.645777,0
0.636812,0
0.643216,0
0.648338,0
0.653461,0
0.661144,0
0.658583,0
0.653461,0
0.654741,0
0.661144,0
0.661144,0
0.656022,0
0.658583,0
0.654741,0
0.659864,0
0.670109,0
0.67139,0
0.673951,0
0.639374,0
0.644496,0
0.641935,0
0.643216,0
0.639374,0
0.640654,0
0.638093,0
0.634251,0
0.639374,0
0.680354,0
0.689319,0
0.69188,0
0.688038,0
0.689319,0
0.688038,0
0.684196,0
0.688038,0
0.681635,0
0.653461,0
0.662425,0
0.654741,0
0.640654,0
0.638093,0
0.630409,0
0.629129,0
0.625287,0
0.624006,0
0.664986,0
0.654741,0
0.661144,0
0.667548,0
0.668828,0
0.668828,0
0.67139,0
0.680354,0
0.681635,0
0.680354,0
0.677793,0
0.676512,0
0.65218,0
0.65218,0
0.657303,0
0.662425,0
0.644496,0
0.641935,0
0.649619,0
0.648338,0
0.647058,0
0.650899,0
0.649619,0
0.639374,0
0.675232,0
0.673951,0
0.685477,0
0.690599,0
0.681635,0
0.67139,0
0.677793,0
0.689319,0
0.685477,0
0.689319,0
0.697002,0
0.704686,0
0.699564,0
0.695722,0
0.681635,0
0.680354,0
0.685477,0
0.688038,0
0.682915,0
0.661144,0
0.662425,0
0.67267,0
0.668828,0
0.67267,0
0.666267,0
0.663706,0
0.667548,0
0.681635,0
0.705967,0
0.704686,0
0.699564,0
0.699564,0
0.676512,0
0.67139,0
0.667548,0
0.685477,0
0.705967,0
0.698283,0
0.673951,0
0.67267,0
0.673951,0
0.67139,0
0.664986,0
0.658583,0
0.657303,0
0.663706,0
0.663706,0
0.667548,0
0.666267,0
0.662425,0
0.664986,0
0.667548,0
0.668828,0
0.664986,0
0.656022,0
0.639374,0
0.629129,0
0.621445,0
0.617603,0
0.621445,0
0.622725,0
0.618883,0
0.615042,0
0.616322,0
0.613761,0
0.609919,0
0.615042,0
0.609919,0
0.598393,0
0.594551,0
0.599674,0
0.61248,0
0.618883,0
0.622725,0
0.63169,0
0.639374,0
0.635532,0
0.634251,0
0.632971,0
0.638093,0
0.636812,0
0.629129,0
0.63169,0
0.629129,0
0.629129,0
0.630409,0
0.634251,0
0.627848,0
0.635532,0
0.634251,0
0.627848,0
0.625287,0
0.622725,0
0.626567,0
0.626567,0
0.630409,0
0.624006,0
0.622725,0
0.617603,0
0.625287,0
0.630409,0
0.627848,0
0.629129,0
0.629129,0
0.621445,0
0.621445,0
0.622725,0
0.626567,0
0.624006,0
0.621445,0
0.620164,0
0.624006,0
0.627848,0
0.624006,0
0.641935,0
0.667548,0
0.676512,0
0.688038,0
0.684196,0
0.681635,0
0.679073,0
0.694441,0
0.694441,0
0.697002,0
0.677793,0
0.684196,0
0.69316,0
0.700844,0
0.699564,0
0.697002,0
0.694441,0
0.685477,0
0.666267,0
0.695722,0
0.698283,0
0.702125,0
0.694441,0
0.698283,0
0.697002,0
0.700844,0
0.711089,0
0.711089,0
0.705967,0
0.711089,0
0.709809,0
0.721334,0
0.720054,0
0.722615,0
0.729018,0
0.714931,0
0.716212,0
0.705967,0
0.71237,0
0.714931,1
0.722615,1
0.725176,1
0.721334,1
0.716212,1
0.726457,1
0.717493,1
0.716212,1
0.717493,1
0.717493,1
0.721334,1
0.71237,1
0.711089,1
0.709809,1
0.713651,1
0.716212,1
0.716212,1
0.709809,1
0.711089,1
0.723896,1
0.726457,1
0.725176,1
0.727738,1
0.730299,1
0.736702,1
0.73286,1
0.729018,1
0.729018,1
0.727738,1
0.734141,1
0.737983,1
0.739263,1
0.737983,1
0.744386,1
0.749508,1
0.745667,1
0.739263,1
0.734141,1
0.741825,1
0.75207,1
0.777682,1
0.805857,1
0.819943,1
0.858363,1
0.881414,1
0.907027,1
0.941604,1
0.981304,1
1.017162,1
1.061984,1
1.101684,1
1.108087,1
1.118332,1
1.136261,1
1.136261,1
1.136261,1
1.140103,1
1.149067,1
1.152909,1
1.15547,1
1.151628,1
1.150348,1
1.160593,1
1.156751,1
1.158032,1
1.151628,1
1.146506,1
1.145225,1
1.149067,1
1.15419,1
1.149067,1
1.151628,1
1.151628,1
1.147787,1
1.151628,1
1.151628,1
1.150348,1
1.147787,1
1.160593,1
1.165715,1
1.161874,1
1.168277,1
1.163154,1
1.165715,1
1.168277,1
1.163154,1
1.166996,1
1.160593,1
1.160593,1
1.159312,1
1.159312,1
1.156751,1
1.156751,1
1.156751,1
1.158032,1
1.159312,1
1.150348,1
1.145225,1
1.147787,1
1.145225,1
1.141383,1
1.141383,1
1.128577,1
1.140103,1
1.172119,1
1.252799,1
1.329637,1
1.388546,1
1.478191,1
1.479571,1
1.521832,1
1.525674,1
1.535919,1
1.552567,1
1.537199,1
1.514148,1
1.473167,1
1.456519,1
1.448835,1
1.424503,1
1.402732,1
1.393768,1
1.386084,1
1.384804,1
1.387365,1
1.388645,1
1.392487,1
1.396329,1
1.389926,1
1.39761,1
1.388645,1
1.389926,1
1.383523,1
1.389926,1
1.388645,1
1.379681,1
1.37712,1
1.35791,1
1.37712,1
1.375839,1
1.371997,1
1.37712,1
1.364313,1
1.379681,1
1.3784,1
1.380962,1
1.380962,1
1.380962,1
1.3784,1
1.384804,1
1.388645,1
1.402732,1
1.412977,1
1.410416,1
1.405294,1
1.402732,1
1.401452,1
1.37712,1
1.383523,1
1.375839,1
1.366875,1
1.366875,1
1.366875,1
1.366875,1
1.360471,1
1.334859,1
1.273388,1
1.25802,1
1.238811,1
1.23753,1
1.234969,1
1.251617,1
1.245214,1
1.246495,1
1.229846,1
1.209356,1
1.218321,1
1.233688,1
1.249056,1
1.263143,1
1.278511,1
1.282353,1
1.286194,1
1.286194,1
1.288756,1
1.292598,1
1.295159,1
1.290036,1
1.283633,1
1.286194,1
1.288756,1
1.278511,1
1.274669,1
1.255459,1
1.268265,1
1.273388,1
1.268265,1
1.268265,1
1.252898,1
1.25674,1
1.263143,1
1.259301,1
1.25802,1
1.259301,1
1.25802,1
1.264424,1
1.263143,1
1.266985,1
1.259301,1
1.255459,1
1.265704,1
1.254179,1
1.246495,1
1.243933,1
1.246495,1
1.245214,1
1.242653,1
1.238811,1
1.240091,1
1.245214,1
1.242653,1
1.23625,1
1.232408,1
1.23625,1
1.233688,1
1.233688,1
1.234969,1
1.233688,1
1.23625,1
1.234969,1
1.226004,1
1.224724,1
1.228566,1
1.229846,1
1.233688,1
1.232408,1
1.222163,1
1.227285,1
1.231127,1
1.229846,1
1.223443,1
1.226004,1
1.226004,1
1.231127,1
1.227285,1
1.231127,1
1.227285,1
1.231127,1
1.231127,1
1.233688,1
1.268265,1
1.260582,1
1.269546,1
1.259301,1
1.275949,1
1.293878,1
1.306685,1
1.304123,1
1.314368,1
1.313088,1
1.332297,1
1.331017,1
1.342542,1
1.345104,1
1.325894,1
1.314368,1
1.279791,1
1.273388,1
1.31821,1
1.333578,1
1.342542,1
1.345104,1
1.325894,1
1.332297,1
1.325894,1
1.332297,1
1.336139,1
1.338701,1
1.336139,1
1.341262,1
1.350226,1
1.339981,1
1.338701,1
1.333578,1
1.328455,1
1.35791,1
1.361752,1
1.355349,1
1.354068,1
1.342542,1
1.373278,1
1.366875,1
1.35791,1
1.351507,1
1.363033,1
1.371997,1
1.363033,1
1.359191,1
1.361752,1
1.382242,1
1.371997,1
1.374558,1
1.379681,1
1.386084,1
1.384804,1
1.401452,1
1.406574,1
1.405294,1
1.404013,1
1.411697,1
1.416819,1
1.411697,1
1.412977,1
1.423223,1
1.410416,1
1.409136,1
1.39761,1
1.404013,1
1.401452,1
1.393768,1
1.405294,1
1.407855,1
1.420661,1
1.423223,1
1.411697,1
1.416819,1
1.424503,1
1.433468,1
1.432187,1
1.448835,1
1.460361,1
1.473167,1
1.475729,1
1.483413,1
1.475729,1
1.480851,1
1.477009,1
1.469326,1
1.465484,1
1.465484,1
1.469326,1
1.462922,1
1.4578,1
1.448835,1
1.443713,1
1.447555,1
1.448835,1
1.455238,1
1.4578,1
1.453958,1
1.464203,1
1.470606,1
1.460361,1
1.466764,1
1.473167,1
1.456519,1
1.446274,1
1.450116,1
1.45908,1
1.460361,1
1.460361,1
1.460361,1
1.450116,1
1.452677,1
1.4578,1
1.450116,1
1.453958,1
1.45908,1
1.455238,1
1.452677,1
1.447555,1
1.453958,1
1.442432,1
1.444993,1
1.439871,1
1.444993,1
1.439871,1
1.45908,1
1.465484,1
1.462922,1
1.469326,1
1.477009,1
1.488535,1
1.502622,1
1.4975,1
1.477009,1
1.471887,1
1.479571,1
1.471887,1
1.468045,1
1.452677,1
1.450116,1
1.468045,1
1.465484,1
1.468045,1
1.45908,1
1.455238,1
1.461642,1
1.464203,1
1.470606,1
1.47829,1
1.484693,1
1.491096,1
1.4975,1
1.496219,1
1.49878,1
1.500061,1
1.484693,1
1.485974,1
1.489816,1
1.489816,1
1.482132,1
1.462922,1
1.446274,1
1.448835,1
1.461642,1
1.469326,1
1.470606,1
1.468045,1
1.474448,1
1.479571,1
1.475729,1
1.469326,1
1.462922,1
1.473167,1
1.480851,1
1.480851,1
1.475729,1
1.471887,1
1.473167,1
1.477009,1
1.479571,1
1.466764,1
1.462922,1
1.466764,1
1.460361,1
1.456519,1
1.456519,1
1.462922,1
1.462922,1
1.4578,1
1.464203,1
1.464203,1
1.461642,1
1.45908,1
1.451397,1
1.444993,1
1.444993,1
1.451397,1
1.453958,1
1.4578,1
1.452677,1
1.461642,1
1.473167,1
1.475729,1
1.477009,1
1.464203,1
1.465484,1
1.466764,1
1.460361,1
1.456519,1
1.451397,1
1.450116,1
1.453958,1
1.446274,1
1.444993,1
1.447555,1
1.451397,1
1.453958,1
1.443713,1
1.441151,1
1.443713,1
1.447555,1
1.446274,1
1.451397,1
1.450116,1
1.444993,1
1.451397,1
1.448835,1
1.446274,1
1.455238,1
1.468045,1
1.473167,1
1.465484,1
1.461642,1
1.473167,1
1.480851,1
1.482132,1
1.475729,1
1.484693,1
1.477009,1
1.480851,1
1.482132,1
1.487254,1
1.483413,1
1.496219,1
1.509025,1
1.503903,1
1.505183,1
1.503903,1
1.505183,1
1.501341,1
1.49878,1
1.503903,1
1.496219,1
1.500061,1
1.491096,1
1.487254,1
1.487254,1
1.487254,1
1.491096,1
1.494938,1
1.488535,1
1.487254,1
1.487254,1
1.492377,1
1.493658,1
1.488535,1
1.488535,1
1.491096,1
1.494938,1
1.484693,1
1.487254,1
1.47829,1
1.485974,1
1.480851,1
1.474448,1
1.482132,1
1.470606,1
1.480851,1
1.487254,1
1.489816,1
1.489816,1
1.505183,1
1.506464,1
1.506464,1
1.488535,1
1.471887,1
1.470606,1
1.464203,1
1.456519,1
1.466764,1
1.466764,1
1.496219,1
1.503903,1
1.502622,1
1.512867,1
1.511587,1
1.509025,1
1.483413,1
1.450116,1
1.446274,1
1.446274,1
1.456519,1
1.462922,1
1.468045,1
1.461642,1
1.455238,1
1.441151,1
1.460361,1
1.453958,1
1.446274,1
1.446274,1
1.441151,1
1.444993,1
1.4578,1
1.451397,1
1.461642,1
1.45908,1
1.460361,1
1.460361,1
1.453958,1
1.455238,1
1.456519,1
1.4578,1
1.462922,1
1.455238,1
1.466764,1
1.461642,1
1.439871,1
1.439871,1
1.443713,1
1.43859,1
1.43731,1
1.434748,1
1.430906,1
1.432187,1
1.455238,1
1.434748,1
1.419381,1
1.419381,1
1.407855,1
1.39761,1
1.389926,1
1.375839,1
1.375839,1
1.3784,1
1.386084,1
1.393768,1
1.421942,1
1.402732,1
1.402732,1
1.401452,1
1.400171,1
1.392487,1
1.416819,1
1.442432,1
1.453958,1
1.460361,1
1.455238,1
1.474448,1
1.489816,1
1.501341,1
1.509025,1
1.507745,1
1.51927,1
1.528235,1
1.542322,1
1.520551,1
1.520551,1
1.520551,1
1.509025,1
1.520551,1
1.51799,1
1.487254,1
1.448835,1
1.412977,1
1.384804,1
1.366875,1
1.371997,1
1.379681,1
1.404013,1
1.37712,1
1.393768,1
1.411697,1
1.416819,1
1.420661,1
1.424503,1
1.430906,1
1.432187,1
1.430906,1
1.432187,1
1.47829,1
1.51799,1
1.53848,1
1.533357,1
1.529516,1
1.542322,1
1.550006,1
1.561531,1
1.556409,1
1.565373,1
1.561531,1
1.57818,1
1.585863,1
1.590986,1
1.596109,1
1.602512,1
1.590986,1
1.590986,1
1.575618,1
1.590986,1
1.583302,1
1.580741,1
1.584583,1
1.582022,1
1.584583,1
1.57818,1
1.57946,1
1.57818,1
1.57946,1
1.570496,1
1.544883,1
1.548725,1
1.542322,1
1.53848,1
1.539761,1
1.543602,1
1.542322,1
1.546164,1
1.542322,1
1.552567,1
1.552567,1
1.541041,1
1.535919,1
1.483413,1
1.492377,1
1.474448,1
1.473167,1
1.455238,1
1.4181,1
