hr,label
1,0
49,0
49,0
60.33,0
65.75,0
69.2,0
71.5,0
73,0
74.25,0
75.11,0
75.1,0
75.18,0
75.33,0
75.46,0
75.43,0
75.47,0
75.44,0
75.35,0
75.28,0
75.16,0
75.05,0
74.9,0
74.77,0
74.61,0
74.42,0
74.24,0
74.04,0
73.85,0
73.64,0
73.45,0
73.23,0
73.03,0
72.81,0
72.58,0
72.35,0
72.14,0
71.94,0
71.78,0
71.68,0
71.62,0
71.57,0
71.56,0
71.55,0
71.58,0
71.64,0
71.76,0
71.8,1
71.81,1
71.77,1
71.71,1
71.66,1
71.63,1
71.6,1
71.58,1
71.63,1
71.69,1
