1551116053.000000, 1551116053.000000, 1551116053.000000
32.000000, 32.000000, 32.000000
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,11,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,11,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,11,61
-10,10,61
-10,10,61
-9,11,61
-10,10,61
-10,10,61
-10,11,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,11,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,60
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-9,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-9,10,61
-10,10,61
-10,10,61
-10,10,60
-9,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,60
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,60
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-11,10,60
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-10,10,61
-11,10,61
-10,10,61
-11,10,61
-10,10,61
-10,10,61
-10,10,61
